city,year,month,lat,lon,records,avg_temp,avg_temp_max,avg_temp_min,avg_temp_range,avg_apparent_temp,avg_apparent_gap,avg_humidity,total_precipitation,avg_precipitation,rainy_days,heavy_rain_days,avg_wind,avg_wind_gust,windy_days,gusty_days,avg_sunshine_hour,sunny_days,low_sunshine_days,avg_shortwave,hot_days,extreme_hot_days,cold_days,freezing_days,avg_pm25,avg_pm10,avg_co,avg_no2,avg_so2,avg_ozone,avg_dust,good_air_days,polluted_days,dusty_days,ozone_high_days,climate_comfort_index,air_quality_score,tourism_comfort_index,pollution_index,summer_escape_index,winter_retirement_index
成都,2018,1,30.5728,104.0668,31,5.567741935483871,9.693548387096774,1.8935483870967742,7.8,2.3129032258064517,-3.2548387096774194,67.41935483870968,11.4,0.36774193548387096,16,0,13.125806451612902,25.161290322580644,0,0,5.835741308243728,10,8,8.378709677419355,0,0,7,0,,,,,,,,0.0,0.0,0.0,0.0,57.00162627829521,,,,,71.00812470509635
成都,2018,2,30.5728,104.0668,28,8.075,12.614285714285714,3.625,8.989285714285714,5.210714285714286,-2.8642857142857143,65.07142857142857,14.0,0.5,11,0,12.842857142857143,25.639285714285712,0,0,6.1519280753968255,9,6,10.867857142857144,0,0,4,0,,,,,,,,0.0,0.0,0.0,0.0,62.39267972288791,,,,,74.55401949369873
成都,2018,3,30.5728,104.0668,31,16.13225806451613,21.129032258064516,11.764516129032257,9.364516129032259,14.90967741935484,-1.22258064516129,66.6774193548387,41.9,1.3516129032258064,20,0,13.964516129032257,27.216129032258067,0,0,5.991758064516128,10,7,11.653225806451612,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.1244399850419,,,,,
成都,2018,4,30.5728,104.0668,30,19.85666666666667,25.503333333333334,14.563333333333333,10.94,19.45,-0.4066666666666668,61.8,76.9,2.5633333333333335,16,0,16.279999999999998,31.273333333333333,2,2,7.4530575,15,7,15.637,4,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,84.36159487527723,,,,,
成都,2018,5,30.5728,104.0668,31,22.541935483870965,27.148387096774194,18.296774193548387,8.851612903225806,23.02258064516129,0.48064516129032275,63.45161290322581,112.10000000000001,3.6161290322580646,16,1,16.116129032258065,30.9,2,3,6.51100958781362,15,10,15.086774193548386,6,1,0,0,,,,,,,,0.0,0.0,0.0,0.0,85.87933315496709,,,,,
成都,2018,6,30.5728,104.0668,30,24.596666666666668,29.09,20.740000000000002,8.35,27.240000000000002,2.6433333333333326,74.36666666666666,220.0,7.333333333333333,24,3,13.25,26.40666666666667,0,0,6.676114537037037,13,9,15.672,11,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.80178629665862,,,,52.66976563437125,
成都,2018,7,30.5728,104.0668,31,25.887096774193548,29.251612903225805,23.067741935483873,6.183870967741936,30.60967741935484,4.72258064516129,86.38709677419355,585.1,18.874193548387098,31,8,13.245161290322581,28.903225806451612,2,2,7.215363620071685,17,7,15.168387096774195,13,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.3857666580801,,,,44.544604297258736,
成都,2018,8,30.5728,104.0668,31,26.793548387096774,30.738709677419354,23.287096774193547,7.451612903225806,31.809677419354838,5.016129032258066,82.2258064516129,256.4,8.270967741935483,27,2,10.600000000000001,23.12258064516129,0,0,10.220462544802867,27,1,18.01516129032258,21,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.03272859296698,,,,42.519633514679214,
成都,2018,9,30.5728,104.0668,30,22.1,25.433333333333334,19.233333333333334,6.2,24.279999999999998,2.18,79.96666666666667,95.8,3.1933333333333334,25,1,11.733333333333333,24.573333333333334,0,2,6.02053925925926,11,9,12.19,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.75864081676124,,,,,
成都,2018,10,30.5728,104.0668,31,16.31935483870968,20.03548387096774,13.312903225806451,6.72258064516129,16.2,-0.11935483870967763,79.09677419354838,48.300000000000004,1.5580645161290323,24,0,10.45483870967742,21.083870967741937,0,0,4.589105017921147,6,13,9.220967741935485,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.36904364055017,,,,,
成都,2018,11,30.5728,104.0668,30,11.33,15.256666666666666,7.743333333333334,7.513333333333334,9.626666666666667,-1.7033333333333331,76.1,20.2,0.6733333333333333,12,0,11.24,21.783333333333335,0,0,5.709571018518519,12,10,8.440000000000001,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,66.70883597987125,,,,,
成都,2018,12,30.5728,104.0668,31,6.641935483870968,9.548387096774194,4.174193548387097,5.374193548387097,3.7516129032258063,-2.890322580645161,76.70967741935483,30.7,0.9903225806451613,17,0,13.3,25.29032258064516,0,0,3.5925706093189964,5,15,5.787419354838709,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,55.956382658941216,,,,,70.71160594245192
成都,2019,1,30.5728,104.0668,31,6.006451612903225,9.503225806451614,2.8161290322580643,6.687096774193549,3.170967741935484,-2.8354838709677415,74.38709677419355,8.3,0.267741935483871,10,0,11.40967741935484,21.996774193548386,0,0,5.272296774193548,12,11,7.34741935483871,0,0,4,0,,,,,,,,0.0,0.0,0.0,0.0,55.824020122338105,,,,,71.20604391376843
成都,2019,2,30.5728,104.0668,28,7.642857142857143,11.196428571428571,4.4071428571428575,6.789285714285714,4.989285714285714,-2.6535714285714285,74.82142857142857,25.5,0.9107142857142857,21,0,11.921428571428573,23.064285714285713,0,0,4.125392063492064,9,15,7.783928571428571,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,58.19644530021442,,,,,72.57720673895385
成都,2019,3,30.5728,104.0668,31,12.864516129032259,17.280645161290323,8.635483870967741,8.64516129032258,11.19032258064516,-1.6741935483870967,71.80645161290323,30.9,0.996774193548387,22,0,12.35483870967742,24.94193548387097,0,0,5.925899193548387,10,9,11.772258064516128,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.03031113468941,,,,,
成都,2019,4,30.5728,104.0668,30,20.126666666666665,25.34333333333333,15.253333333333334,10.09,20.283333333333335,0.156666666666667,68.86666666666666,65.9,2.1966666666666668,23,0,16.103333333333335,32.13333333333333,2,3,7.580926481481482,17,5,16.01033333333333,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,84.12522600411491,,,,,
成都,2019,5,30.5728,104.0668,31,20.238709677419354,24.34193548387097,16.429032258064517,7.912903225806452,21.14516129032258,0.9064516129032261,75.48387096774194,119.0,3.838709677419355,27,0,13.648387096774194,26.419354838709676,0,0,6.538041487455197,14,7,14.609354838709677,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,84.1548824091236,,,,,
成都,2019,6,30.5728,104.0668,30,24.69333333333333,28.89,20.779999999999998,8.110000000000001,27.346666666666668,2.6533333333333333,73.8,37.1,1.2366666666666668,21,0,12.506666666666666,25.203333333333333,0,0,8.057914722222222,19,3,17.230999999999998,10,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.78450014764357,,,,53.85185783775864,
成都,2019,7,30.5728,104.0668,31,24.9741935483871,28.490322580645163,21.741935483870968,6.748387096774193,28.98709677419355,4.012903225806451,83.12903225806451,299.3,9.654838709677419,25,3,10.812903225806451,23.548387096774192,0,0,6.850204749103942,16,9,14.622903225806452,9,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.24153277419201,,,,49.32061819472419,
成都,2019,8,30.5728,104.0668,31,26.30322580645161,30.20967741935484,22.72258064516129,7.487096774193549,30.651612903225807,4.348387096774194,80.09677419354838,276.8,8.929032258064517,23,2,12.725806451612904,25.4741935483871,0,0,8.36373682795699,19,5,17.176774193548386,17,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.94947915389048,,,,44.996214623985864,
成都,2019,9,30.5728,104.0668,30,21.543333333333333,25.073333333333334,18.613333333333333,6.459999999999999,23.59333333333333,2.05,81.3,123.9,4.13,25,1,11.406666666666666,23.436666666666667,1,1,6.63962212962963,14,5,12.331333333333333,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.97830813316439,,,,,
成都,2019,10,30.5728,104.0668,31,18.02258064516129,21.43548387096774,15.23225806451613,6.203225806451612,18.46451612903226,0.44193548387096754,79.25806451612904,61.1,1.9709677419354839,20,0,11.851612903225806,23.03548387096774,0,0,5.618589964157707,9,8,10.126451612903226,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.74325324187174,,,,,
成都,2019,11,30.5728,104.0668,30,12.620000000000001,15.603333333333333,9.96,5.6433333333333335,11.46,-1.16,77.83333333333333,26.0,0.8666666666666667,22,0,11.4,22.0,0,0,4.657745648148149,5,12,7.566000000000001,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.34627180830404,,,,,
成都,2019,12,30.5728,104.0668,31,8.351612903225806,11.983870967741936,4.941935483870967,7.041935483870968,6.145161290322581,-2.206451612903226,75.58064516129032,8.4,0.2709677419354839,10,0,10.30967741935484,19.91290322580645,0,0,5.744559050179212,9,9,7.538064516129032,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,60.90590522912273,,,,,74.48466781585674
成都,2020,1,30.5728,104.0668,31,7.658064516129032,10.69032258064516,4.958064516129032,5.732258064516128,5.280645161290322,-2.3774193548387097,77.58064516129032,18.0,0.5806451612903226,21,0,10.948387096774193,21.425806451612903,0,0,3.5497577956989246,4,18,6.264838709677419,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,58.02520266494074,,,,,72.18775259272417
成都,2020,2,30.5728,104.0668,29,9.937931034482759,14.272413793103448,5.813793103448275,8.458620689655174,7.76551724137931,-2.1724137931034484,71.48275862068965,15.2,0.5241379310344827,17,0,12.158620689655173,23.641379310344828,0,0,5.650523850574713,7,8,10.046206896551723,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,64.82792998264284,,,,,76.30049118389543
成都,2020,3,30.5728,104.0668,31,14.806451612903226,19.296774193548387,10.403225806451612,8.893548387096773,13.003225806451614,-1.803225806451613,63.25806451612903,37.4,1.2064516129032257,22,0,14.858064516129033,29.758064516129032,1,2,6.448164516129032,11,6,12.163225806451614,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.94837103122799,,,,,
成都,2020,4,30.5728,104.0668,30,17.666666666666668,22.720000000000002,12.889999999999999,9.83,16.306666666666665,-1.3599999999999999,60.06666666666667,36.1,1.2033333333333334,18,0,13.94,27.89,0,0,6.4263975925925925,14,10,14.74,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.13682842025348,,,,,
成都,2020,5,30.5728,104.0668,31,24.519354838709678,29.87741935483871,19.225806451612904,10.651612903225807,24.641935483870967,0.12258064516129023,54.25806451612903,87.2,2.8129032258064517,14,0,16.048387096774192,29.345161290322583,0,2,8.186601612903226,21,5,17.90548387096774,14,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,83.77213129029138,,,,,
成都,2020,6,30.5728,104.0668,30,26.27,31.016666666666666,22.073333333333334,8.943333333333333,28.503333333333334,2.2333333333333334,64.43333333333334,70.1,2.3366666666666664,21,1,14.546666666666665,29.1,0,3,8.45478962962963,19,2,17.72233333333333,21,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.97409460390223,,,,49.546104268785385,
成都,2020,7,30.5728,104.0668,31,25.43548387096774,29.287096774193547,22.129032258064516,7.1580645161290315,29.30322580645161,3.8677419354838714,81.12903225806451,282.59999999999997,9.116129032258064,27,3,12.483870967741936,25.97741935483871,0,0,7.045693637992831,13,5,15.840645161290322,11,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.5333321798765,,,,48.436408402969946,
成都,2020,8,30.5728,104.0668,31,24.98709677419355,28.54516129032258,21.874193548387098,6.670967741935483,28.77741935483871,3.7903225806451615,83.96774193548387,754.7,24.345161290322583,26,7,16.35483870967742,32.18064516129032,6,7,6.783712186379928,16,9,14.079354838709676,13,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.32639589026365,,,,47.50955901007858,
成都,2020,9,30.5728,104.0668,30,21.529999999999998,24.89333333333333,18.616666666666667,6.276666666666667,23.603333333333335,2.0733333333333333,81.96666666666667,93.8,3.1266666666666665,24,0,11.743333333333334,23.743333333333332,0,0,5.950375833333334,12,11,12.118333333333334,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.29981292528798,,,,,
成都,2020,10,30.5728,104.0668,31,16.432258064516127,19.5,14.13225806451613,5.3677419354838705,16.30322580645161,-0.12903225806451624,79.09677419354838,37.9,1.2225806451612902,22,0,11.461290322580645,23.270967741935483,0,0,4.9669947132616485,4,9,9.175483870967742,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.7963542455527,,,,,
成都,2020,11,30.5728,104.0668,30,13.283333333333333,16.663333333333334,10.526666666666667,6.136666666666667,12.133333333333333,-1.15,75.4,10.2,0.33999999999999997,13,0,10.99,20.696666666666665,0,0,5.846924814814814,10,7,7.995333333333333,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.7356983783295,,,,,
成都,2020,12,30.5728,104.0668,31,6.019354838709678,8.774193548387096,3.335483870967742,5.438709677419355,3.338709677419355,-2.6806451612903226,79.96774193548387,33.4,1.0774193548387097,19,0,11.687096774193549,22.26451612903226,0,0,3.5109492831541216,3,15,5.803225806451613,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,54.24801278660779,,,,,69.76953474656892
成都,2021,1,30.5728,104.0668,31,5.574193548387097,9.709677419354838,1.8806451612903226,7.829032258064516,2.732258064516129,-2.8419354838709676,74.70967741935483,13.4,0.432258064516129,14,0,11.261290322580646,21.903225806451612,0,0,6.086531182795699,14,8,8.778387096774193,0,0,11,0,,,,,,,,0.0,0.0,0.0,0.0,55.94932460004247,,,,,68.66014481939173
成都,2021,2,30.5728,104.0668,28,12.067857142857141,16.803571428571427,7.610714285714286,9.192857142857141,10.342857142857143,-1.7249999999999999,72.17857142857143,19.400000000000002,0.692857142857143,16,0,11.671428571428573,22.74285714285714,0,0,7.300832043650794,15,4,11.370357142857143,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.53495129492346,,,,,79.41141670937218
成都,2021,3,30.5728,104.0668,31,14.509677419354839,18.929032258064513,10.425806451612903,8.503225806451614,13.35483870967742,-1.1548387096774193,72.03225806451613,33.0,1.064516129032258,24,0,12.76774193548387,26.648387096774194,0,0,5.881097222222222,10,9,12.306774193548387,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.50115046032447,,,,,
成都,2021,4,30.5728,104.0668,30,16.91,20.946666666666665,13.396666666666667,7.55,16.493333333333332,-0.4166666666666668,74.16666666666667,55.1,1.8366666666666667,25,0,13.703333333333335,27.36,0,0,4.988597962962962,9,9,12.645000000000001,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.90476332575976,,,,,
成都,2021,5,30.5728,104.0668,31,21.870967741935484,26.23548387096774,17.93548387096774,8.3,23.138709677419353,1.2677419354838713,71.51612903225806,112.6,3.6322580645161286,24,0,12.609677419354838,25.929032258064513,0,0,6.79163064516129,11,4,15.932903225806452,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,87.16428683443509,,,,,
成都,2021,6,30.5728,104.0668,30,24.78666666666667,29.143333333333334,20.94333333333333,8.2,27.176666666666666,2.3899999999999997,70.03333333333333,116.3,3.8766666666666665,17,1,11.97,25.363333333333333,0,1,7.045135092592592,13,6,16.316666666666666,13,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.32243114593467,,,,52.971888484612286,
成都,2021,7,30.5728,104.0668,31,26.31935483870968,30.1,22.94193548387097,7.1580645161290315,30.916129032258063,4.596774193548387,81.61290322580645,293.2,9.458064516129031,23,2,11.567741935483872,24.190322580645162,0,0,9.175194086021506,21,2,17.776451612903227,17,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.55959859458328,,,,44.80439756854755,
成都,2021,8,30.5728,104.0668,31,25.09032258064516,28.693548387096776,21.84193548387097,6.851612903225806,28.838709677419356,3.748387096774194,81.7741935483871,303.4,9.787096774193548,22,3,12.954838709677418,25.287096774193547,1,1,7.657787096774194,18,7,15.715806451612902,10,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.98566635864141,,,,49.75568613707729,
成都,2021,9,30.5728,104.0668,30,23.30666666666667,27.253333333333334,20.103333333333335,7.15,25.913333333333334,2.6066666666666665,80.4,168.7,5.623333333333333,25,1,14.08,28.34333333333333,1,2,8.09517935185185,16,2,15.100666666666665,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.2307471494844,,,,,
成都,2021,10,30.5728,104.0668,31,16.748387096774195,19.51290322580645,14.55483870967742,4.958064516129032,16.896774193548385,0.1483870967741937,81.09677419354838,117.7,3.796774193548387,27,1,11.932258064516128,22.45483870967742,1,1,3.1770528673835123,4,17,7.542258064516129,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.93161667709084,,,,,
成都,2021,11,30.5728,104.0668,30,10.543333333333333,14.42,7.206666666666666,7.213333333333334,8.923333333333334,-1.62,78.13333333333334,18.400000000000002,0.6133333333333334,14,0,11.553333333333335,21.453333333333333,1,2,4.079613148148148,5,14,7.218333333333334,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,64.66620154733637,,,,,
成都,2021,12,30.5728,104.0668,31,7.829032258064516,11.73225806451613,4.370967741935484,7.361290322580645,5.54516129032258,-2.2838709677419353,78.0,15.3,0.49354838709677423,14,0,10.993548387096775,20.27741935483871,0,0,4.92013270609319,7,11,6.85258064516129,0,0,2,0,,,,,,,,0.0,0.0,0.0,0.0,59.11178661861651,,,,,72.31751186817935
成都,2022,1,30.5728,104.0668,31,7.470967741935484,10.745161290322581,4.474193548387096,6.270967741935484,5.158064516129032,-2.3129032258064517,79.96774193548387,28.5,0.9193548387096774,22,0,10.69032258064516,19.467741935483872,0,0,3.1856120967741934,4,16,5.969677419354839,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,57.18235900828588,,,,,71.24658091514532
成都,2022,2,30.5728,104.0668,28,6.753571428571428,9.910714285714286,3.632142857142857,6.278571428571429,4.175,-2.5785714285714287,80.10714285714286,40.4,1.4428571428571428,22,0,12.221428571428572,22.689285714285713,0,0,3.230790277777778,4,14,7.153214285714285,0,0,2,0,,,,,,,,0.0,0.0,0.0,0.0,55.461380270746716,,,,,69.54969192844338
成都,2022,3,30.5728,104.0668,31,16.267741935483873,21.312903225806455,11.816129032258065,9.496774193548386,15.37741935483871,-0.8903225806451612,70.7741935483871,40.1,1.2935483870967743,17,0,15.406451612903227,29.151612903225807,0,2,6.322239964157706,16,10,12.124516129032259,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.4438680671583,,,,,
成都,2022,4,30.5728,104.0668,30,17.296666666666667,22.386666666666667,12.76,9.626666666666667,17.026666666666667,-0.2700000000000001,75.53333333333333,168.5,5.616666666666666,18,2,15.603333333333333,28.626666666666665,1,2,6.550273611111111,13,9,14.357333333333335,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.03725360271052,,,,,
成都,2022,5,30.5728,104.0668,31,20.24516129032258,24.816129032258065,15.916129032258064,8.899999999999999,21.251612903225805,1.0064516129032257,75.70967741935483,193.1,6.229032258064516,24,1,13.116129032258065,24.519354838709678,1,1,6.236374551971326,15,9,14.840967741935483,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.96378397274002,,,,,
成都,2022,6,30.5728,104.0668,30,24.696666666666665,29.223333333333336,20.896666666666665,8.326666666666666,28.25,3.5533333333333337,80.8,222.2,7.406666666666666,19,3,11.913333333333332,22.933333333333334,0,0,7.178060740740741,13,4,15.817333333333332,13,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.90957212650295,,,,49.67842421258544,
成都,2022,7,30.5728,104.0668,31,27.55806451612903,32.39677419354839,23.083870967741937,9.312903225806451,31.77741935483871,4.219354838709677,74.16129032258064,133.0,4.290322580645161,17,3,12.812903225806451,24.851612903225806,0,0,9.748186379928315,24,2,18.89774193548387,25,8,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.47525966941701,,,,42.16654194481969,
成都,2022,8,30.5728,104.0668,31,30.096774193548388,35.038709677419355,25.683870967741935,9.35483870967742,33.96774193548387,3.870967741935484,63.58064516129032,66.4,2.141935483870968,19,0,15.483870967741936,29.62258064516129,1,1,9.935367921146954,25,2,18.458064516129035,27,18,0,0,,,,,,,,0.0,0.0,0.0,0.0,70.6726738672957,,,,39.22815758456473,
成都,2022,9,30.5728,104.0668,30,21.89,25.990000000000002,18.60666666666667,7.383333333333334,23.773333333333333,1.8833333333333335,77.8,79.5,2.65,21,0,10.55,20.62,0,0,5.430811111111111,9,9,11.685,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,84.77046095178508,,,,,
成都,2022,10,30.5728,104.0668,31,17.993548387096773,21.729032258064517,14.993548387096775,6.735483870967743,18.103225806451615,0.10967741935483918,75.09677419354838,45.800000000000004,1.4774193548387098,19,0,11.270967741935483,21.62258064516129,0,0,4.231437634408602,6,12,9.104193548387098,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.80501373223117,,,,,
成都,2022,11,30.5728,104.0668,30,14.72,18.35666666666667,11.813333333333333,6.543333333333334,13.96,-0.76,76.76666666666667,15.0,0.5,20,0,13.403333333333334,24.293333333333333,0,0,3.888713425925926,3,11,6.919666666666667,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.83295391209646,,,,,
成都,2022,12,30.5728,104.0668,31,6.803225806451613,10.45483870967742,3.5032258064516126,6.951612903225806,4.103225806451613,-2.7,73.3225806451613,9.3,0.30000000000000004,16,0,12.26774193548387,22.438709677419357,0,0,4.496365322580646,5,11,6.630967741935484,0,0,4,0,,,,,,,,0.0,0.0,0.0,0.0,57.73993691470937,,,,,71.17385625090381
成都,2023,1,30.5728,104.0668,31,6.780645161290322,11.251612903225807,2.806451612903226,8.44516129032258,3.925806451612903,-2.8548387096774195,65.87096774193549,1.7,0.054838709677419356,4,0,11.248387096774193,21.225806451612904,0,0,5.8311087813620075,10,7,8.55967741935484,0,0,3,0,69.19516129032259,100.15658602150538,1871.4610215053763,69.39018817204301,78.89569892473119,30.25806451612903,3.6962365591397854,1.0,12.0,4.0,0.0,59.036328484918535,84.31985799266658,66.62138733724295,15.680142007333417,,76.11873616939818
成都,2023,2,30.5728,104.0668,28,10.489285714285714,14.053571428571429,7.417857142857143,6.635714285714286,8.217857142857143,-2.2714285714285714,71.07142857142857,25.1,0.8964285714285715,17,0,12.87857142857143,24.57857142857143,0,0,3.502333234126984,3,14,7.4592857142857145,0,0,0,0,67.44806547619048,97.14241071428572,1520.3988095238094,61.903571428571425,55.50729166666667,30.13095238095238,2.095238095238095,1.0,10.0,1.0,0.0,64.93846045913301,85.64300240650793,71.14982304334549,14.356997593492055,,77.79974771343986
成都,2023,3,30.5728,104.0668,31,14.425806451612903,19.15806451612903,10.129032258064516,9.029032258064515,12.97741935483871,-1.4483870967741934,69.2258064516129,39.6,1.2774193548387098,25,0,14.04516129032258,26.506451612903227,2,2,5.269516039426523,7,9,10.77774193548387,0,0,0,0,60.83655913978494,89.34556451612903,1093.8521505376343,60.65094086021505,73.12849462365591,35.5739247311828,8.01747311827957,3.0,8.0,7.0,0.0,74.7176433612536,86.27779549429135,78.18568900116492,13.722204505708644,,
成都,2023,4,30.5728,104.0668,30,19.436666666666667,24.84333333333333,14.33,10.513333333333332,18.626666666666665,-0.8099999999999997,60.6,111.9,3.73,22,1,17.166666666666668,32.11,1,1,6.579668425925926,13,6,14.830333333333334,6,1,0,0,52.70444444444444,77.07402777777777,691.4527777777778,48.28972222222222,64.15527777777778,58.09583333333333,6.402777777777778,6.0,3.0,7.0,0.0,82.89835353319803,87.28070745801524,84.21305971064318,12.71929254198476,,
成都,2023,5,30.5728,104.0668,31,22.206451612903226,27.30322580645161,17.719354838709677,9.583870967741936,22.66774193548387,0.4612903225806449,64.06451612903226,43.8,1.4129032258064516,19,0,14.080645161290322,26.6,0,1,5.8857801971326165,10,8,14.264838709677418,5,0,0,0,59.36048387096774,86.75510752688172,889.9690860215054,59.05604838709677,63.22849462365591,57.63978494623656,7.385752688172043,3.0,6.0,6.0,1.0,86.95544942405277,85.81721811542573,86.61398003146465,14.182781884574274,,
成都,2023,6,30.5728,104.0668,30,26.18,31.63,21.39333333333333,10.236666666666668,27.516666666666666,1.3366666666666664,58.266666666666666,28.4,0.9466666666666667,16,0,15.043333333333333,28.503333333333334,0,0,7.089603796296297,13,3,16.261,20,6,0,0,54.68222222222222,80.09333333333333,761.9375,55.51208333333333,64.99,72.24583333333334,6.854166666666667,1.0,4.0,5.0,4.0,83.4068086175987,85.91244169097408,84.15849853961132,14.08755830902592,51.53123256016622,
成都,2023,7,30.5728,104.0668,31,27.538709677419355,32.48064516129032,23.070967741935487,9.40967741935484,31.11935483870968,3.5806451612903216,71.29032258064517,222.8,7.187096774193549,21,2,15.406451612903227,29.480645161290322,2,3,8.338956182795698,20,6,17.033548387096772,26,7,0,0,57.12930107526881,84.59569892473118,580.633064516129,37.633736559139784,36.050268817204305,106.46774193548387,8.426075268817204,6.0,5.0,7.0,18.0,73.99773158709046,85.50586561869834,77.4501717965728,14.494134381301661,42.416076216908294,
成都,2023,8,30.5728,104.0668,31,25.906451612903226,30.080645161290324,22.506451612903227,7.574193548387097,30.293548387096774,4.387096774193548,82.48387096774194,260.3,8.396774193548387,25,0,12.899999999999999,24.661290322580644,0,0,8.004014336917562,20,5,15.563225806451614,21,0,0,0,54.427150537634404,79.35013440860214,588.8279569892474,41.30228494623656,38.604301075268815,89.0994623655914,4.978494623655914,3.0,3.0,5.0,9.0,74.476968625237,86.45300548253913,78.06977968242764,13.546994517460872,43.804809847799426,
成都,2023,9,30.5728,104.0668,30,23.6,27.523333333333333,20.346666666666668,7.176666666666667,26.236666666666668,2.6366666666666663,78.3,69.0,2.3,20,0,12.496666666666666,23.566666666666666,0,1,6.771416018518519,12,6,13.135666666666667,5,0,0,0,55.164861111111115,79.65527777777778,631.2263888888889,47.85305555555556,43.13041666666666,63.66111111111112,1.8388888888888888,6.0,4.0,0.0,4.0,82.14003712227245,87.17969449832111,83.65193433508703,12.820305501678895,,
