city,year,lat,lon,records,avg_temp,avg_temp_max,avg_temp_min,avg_temp_range,avg_apparent_temp,avg_apparent_gap,avg_humidity,total_precipitation,avg_precipitation,rainy_days,heavy_rain_days,avg_wind,avg_wind_gust,windy_days,gusty_days,avg_sunshine_hour,sunny_days,low_sunshine_days,avg_shortwave,hot_days,extreme_hot_days,cold_days,freezing_days,avg_pm25,avg_pm10,avg_co,avg_no2,avg_so2,avg_ozone,avg_dust,good_air_days,polluted_days,dusty_days,ozone_high_days,climate_comfort_index,air_quality_score,tourism_comfort_index,pollution_index,summer_escape_index,winter_retirement_index,city_type
南京,2024,32.0603,118.7969,366,16.99808743169399,21.283060109289615,13.341530054644808,7.941530054644809,17.205191256830602,0.207103825136612,75.41256830601093,1533.0,4.188524590163935,171,15,16.137431693989072,30.848087431693987,3,7,7.470465125986642,218,83,14.120573770491804,88,19,54,2,48.0345286885246,67.90522540983606,714.2727686703097,49.7436475409836,35.15225409836066,40.03836520947176,3.202185792349727,134.0,47.0,34.0,17.0,68.26000342301415,89.13109205458946,74.52133001248676,10.868907945410534,39.9619730872422,70.45348866291647,湿润宜居综合型
南京,2025,32.0603,118.7969,365,18.0613698630137,22.61123287671233,14.193972602739729,8.417260273972603,18.336164383561645,0.2747945205479451,69.24931506849315,1114.4,3.053150684931507,165,11,14.15095890410959,32.80849315068493,0,22,8.03004887366819,237,63,14.73904109589041,105,30,22,1,49.48183789954338,54.1587100456621,754.0745433789954,44.02678082191781,35.04917808219178,53.88687214611872,7.284703196347031,132.0,55.0,79.0,38.0,69.76644875429331,88.72852293762703,75.45507100929342,11.271477062372965,39.495358471672766,76.02028802380174,湿润宜居综合型
厦门,2016,24.4798,118.0894,366,21.32540983606557,24.433879781420764,18.905464480874315,5.528415300546448,23.49781420765028,2.1724043715847,83.17486338797814,2022.1,5.524863387978142,240,17,15.53551912568306,32.61448087431694,5,21,7.97690239829994,227,59,14.005546448087433,74,1,1,0,,,,,,,,0.0,0.0,0.0,0.0,72.08832384101689,,,,37.68242446636526,78.1714072926288,滨海暖冬度假型
厦门,2017,24.4798,118.0894,365,22.297534246575346,26.114246575342467,19.46849315068493,6.645753424657534,23.42219178082192,1.1246575342465752,72.7068493150685,1363.4,3.735342465753425,195,9,23.04602739726027,42.25315068493151,62,83,9.043938333333331,268,46,16.30476712328767,114,14,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.69674963831129,,,,38.66837784210621,81.53737410359889,滨海暖冬度假型
厦门,2018,24.4798,118.0894,365,22.408493150684933,26.253424657534246,19.4427397260274,6.81068493150685,23.60438356164384,1.195890410958904,72.54794520547945,1219.2,3.34027397260274,202,12,22.208493150684934,40.99424657534247,43,60,8.909437671232878,276,44,16.35490410958904,129,10,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.7237238846195,,,,38.71374423123027,80.14732151699727,滨海暖冬度假型
厦门,2019,24.4798,118.0894,365,22.354794520547944,26.197534246575344,19.43917808219178,6.758356164383562,23.678630136986303,1.3238356164383562,74.87397260273973,1152.2,3.1567123287671235,215,9,22.27671232876712,41.07287671232877,47,64,9.033531293759513,269,35,16.377671232876715,112,10,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.82229346177465,,,,38.44557883210124,81.16106318845888,滨海暖冬度假型
厦门,2020,24.4798,118.0894,366,22.706830601092896,26.721584699453555,19.707377049180327,7.014207650273224,23.733879781420764,1.027049180327869,71.74043715846994,897.8,2.4530054644808743,199,7,24.08251366120219,43.86120218579235,75,109,9.372307809653917,282,29,17.03874316939891,124,26,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.02278512897055,,,,36.66764803111609,81.75977406968894,滨海暖冬度假型
厦门,2021,24.4798,118.0894,365,22.84027397260274,26.97068493150685,19.673698630136983,7.296986301369864,24.09397260273973,1.2536986301369863,71.35068493150685,882.4,2.417534246575342,192,7,23.690958904109596,42.75369863013699,61,82,9.618016704718418,296,19,17.5187397260274,140,15,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.35142416211957,,,,37.64706651746248,82.62649819536325,滨海暖冬度假型
厦门,2022,24.4798,118.0894,365,21.986849315068493,25.86465753424657,19.08410958904109,6.78054794520548,23.000547945205483,1.0136986301369864,74.41095890410959,1527.3,4.184383561643836,199,16,23.297808219178084,40.669041095890414,53,58,8.477982321156773,251,59,16.359260273972602,117,21,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.85097152515341,,,,38.2781219928206,78.94020018727349,滨海暖冬度假型
厦门,2023,24.4798,118.0894,365,22.393424657534247,26.513424657534244,19.18849315068493,7.324931506849315,23.61890410958904,1.2254794520547945,73.17808219178082,1345.1,3.6852054794520543,213,14,22.622739726027397,40.1186301369863,49,55,8.692682184170472,262,41,16.506,112,27,0,0,28.98022831050228,44.99703196347032,395.9142694063928,39.75529680365297,29.164874429223744,55.9384703196347,0.6100456621004566,273.0,12.0,1.0,18.0,74.37703882322569,91.40293028411492,79.48480626149245,8.597069715885066,37.52395195830336,82.96038564366914,滨海暖冬度假型
厦门,2024,24.4798,118.0894,366,22.483879781420764,26.496994535519125,19.390437158469943,7.10655737704918,24.053005464480872,1.5691256830601092,74.78142076502732,1632.3,4.4598360655737705,219,19,21.053005464480872,38.80191256830601,23,42,8.504196653005463,240,45,16.135983606557378,124,11,0,0,26.19417122040073,39.28506375227687,438.2008196721312,32.726001821493625,22.654565118397084,56.20389344262295,0.9076730418943532,275.0,2.0,8.0,20.0,74.39781250935278,92.1554062389243,79.72509062822424,7.844593761075688,37.409156592709714,84.43765277138408,滨海暖冬度假型
厦门,2025,24.4798,118.0894,365,22.619726027397263,26.9586301369863,19.296712328767125,7.661917808219178,24.25041095890411,1.6306849315068492,71.73150684931507,1444.4,3.957260273972602,199,15,18.515890410958903,39.94438356164384,9,49,8.85048798325723,264,44,16.725972602739724,144,26,0,0,31.92618721461187,34.532226027397265,540.9533105022831,32.04777397260274,27.805605022831053,67.29737442922375,2.2310502283105023,243.0,14.0,21.0,30.0,74.20026834891704,90.96166105334255,79.22868616024469,9.038338946657436,37.31132615830947,84.82960325557923,滨海暖冬度假型
哈尔滨,2016,45.8038,126.5349,366,4.424590163934426,9.591803278688523,-0.6573770491803279,10.249180327868851,1.3013661202185791,-3.1232240437158474,65.69945355191257,668.0,1.825136612021858,122,3,18.651912568306013,35.47322404371585,23,43,9.049556989981786,265,36,13.878224043715848,15,0,175,140,,,,,,,,0.0,0.0,0.0,0.0,62.88104740313623,,,,64.05429716139844,37.47969879883663,北方大陆四季型
哈尔滨,2017,45.8038,126.5349,365,5.314794520547945,10.414520547945203,0.3202739726027397,10.094246575342464,2.0591780821917807,-3.255616438356164,61.61095890410959,485.8,1.330958904109589,141,2,19.795616438356163,36.65643835616439,35,59,9.364089414003043,278,30,14.473534246575342,20,0,169,123,,,,,,,,0.0,0.0,0.0,0.0,63.18208766304185,,,,63.37364331404515,39.42806017130263,北方大陆四季型
哈尔滨,2018,45.8038,126.5349,365,5.228219178082192,10.390958904109588,0.3753424657534245,10.015616438356163,2.136986301369863,-3.0912328767123287,62.14520547945205,628.1,1.7208219178082191,139,3,19.56876712328767,36.01890410958904,29,44,8.771993219178082,261,34,13.4586301369863,17,2,161,130,,,,,,,,0.0,0.0,0.0,0.0,63.97353509939048,,,,61.44464380614979,39.470945208260815,北方大陆四季型
哈尔滨,2019,45.8038,126.5349,365,6.084931506849316,11.18082191780822,1.356986301369863,9.823835616438355,2.9106849315068497,-3.1742465753424653,58.56438356164384,795.5,2.1794520547945204,133,5,19.68794520547945,37.03260273972602,29,53,8.97240189497717,271,41,13.63441095890411,11,0,168,128,,,,,,,,0.0,0.0,0.0,0.0,62.87798910984695,,,,63.73958037313307,42.14805312662872,北方大陆四季型
哈尔滨,2020,45.8038,126.5349,366,5.699180327868853,10.544535519125684,1.2557377049180327,9.28879781420765,2.7136612021857927,-2.9855191256830604,66.17213114754098,766.5,2.094262295081968,145,4,19.00928961748634,35.52459016393443,21,47,8.80743063904068,266,37,13.309535519125683,14,0,174,123,,,,,,,,0.0,0.0,0.0,0.0,63.396991152837685,,,,63.56001339339524,40.82144693292029,北方大陆四季型
哈尔滨,2021,45.8038,126.5349,365,5.677534246575343,10.49917808219178,1.0895890410958904,9.40958904109589,2.798356164383561,-2.879178082191781,66.87671232876713,679.6,1.861917808219178,176,3,19.14383561643836,35.99753424657534,27,43,8.753226742770167,254,38,13.239068493150686,18,0,169,126,,,,,,,,0.0,0.0,0.0,0.0,63.177765831259045,,,,61.84665044014594,39.90040479063668,北方大陆四季型
哈尔滨,2022,45.8038,126.5349,365,5.442191780821919,10.44849315068493,0.8545205479452054,9.593972602739727,2.3306849315068496,-3.111506849315069,64.07397260273973,602.3000000000001,1.65013698630137,155,4,19.45945205479452,35.21616438356164,25,38,9.138286506849315,275,32,14.045287671232876,11,0,170,126,,,,,,,,0.0,0.0,0.0,0.0,63.35750569706109,,,,64.26244667002896,40.05430801860702,北方大陆四季型
哈尔滨,2023,45.8038,126.5349,365,5.366301369863014,10.605479452054794,0.3750684931506848,10.230410958904107,2.2964383561643835,-3.06986301369863,64.91780821917808,649.8,1.7802739726027397,143,4,19.60054794520548,34.873698630136985,30,42,9.101239185692542,270,35,13.974712328767124,10,1,165,130,25.89203196347032,38.21239726027397,366.7458904109589,19.581107305936072,14.055707762557075,53.43538812785389,2.679908675799086,286.0,6.0,21.0,10.0,63.429342109955336,93.206944283155,72.36262276191523,6.793055716844995,62.81241441670768,51.96972230975344,北方大陆四季型
哈尔滨,2024,45.8038,126.5349,366,5.645628415300547,10.681967213114756,0.7379781420765028,9.943989071038253,2.787704918032787,-2.8579234972677594,67.76775956284153,823.5,2.25,152,4,18.95601092896175,34.02158469945355,27,38,8.777536240133577,254,35,13.705491803278688,7,0,161,126,24.29245218579235,34.149112021857924,398.2329234972677,16.62836976320583,9.573098816029145,55.53620218579235,2.2778916211293256,300.0,3.0,20.0,14.0,63.39123240024008,93.50545726270498,72.42549985897955,6.4945427372950215,61.880611316089706,51.34981447419034,北方大陆四季型
哈尔滨,2025,45.8038,126.5349,365,5.881643835616439,10.733972602739726,1.357808219178082,9.376164383561644,3.368219178082192,-2.5134246575342467,67.09041095890412,582.7,1.5964383561643838,166,1,16.303835616438356,32.793150684931504,5,24,8.830237701674276,250,32,13.767671232876712,25,1,169,122,26.96407534246575,30.25460045662101,427.20662100456616,17.42939497716895,11.804212328767123,61.08812785388128,4.941666666666666,282.0,8.0,49.0,20.0,64.45956051577869,92.9119899907645,72.99528935827442,7.088010009235509,60.19505718668617,51.276763724798045,北方大陆四季型
大理,2016,25.6065,100.2676,366,15.619398907103824,20.38142076502732,11.845081967213115,8.536338797814208,15.362021857923498,-0.2573770491803278,75.80327868852459,1273.4,3.479234972677596,255,4,10.889071038251366,41.81994535519126,0,96,9.190858910139648,287,30,16.375382513661204,0,0,2,0,,,,,,,,0.0,0.0,0.0,0.0,75.11735922412545,,,,65.36133784181591,78.17062836811687,高原避暑型
大理,2017,25.6065,100.2676,365,15.293972602739728,20.22958904109589,11.539178082191782,8.69041095890411,14.617260273972605,-0.6767123287671233,75.04383561643836,1202.2,3.2936986301369866,199,7,13.253972602739726,37.27342465753424,0,37,9.512777785388128,292,28,16.94095890410959,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.01753211509448,,,,66.92642229889853,80.4967888508727,高原避暑型
大理,2018,25.6065,100.2676,365,15.155616438356164,20.34986301369863,11.164383561643836,9.185479452054794,14.332328767123288,-0.8232876712328768,73.66301369863014,1452.0,3.978082191780822,195,12,13.825753424657533,38.75041095890411,0,56,9.593320403348557,294,23,17.203068493150685,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.59345624798874,,,,65.79648843014023,79.10143703001677,高原避暑型
大理,2019,25.6065,100.2676,365,15.63972602739726,21.15287671232877,11.256712328767122,9.896164383561644,14.725753424657531,-0.913972602739726,71.34246575342466,1037.5,2.8424657534246576,188,9,14.502739726027396,40.78876712328767,0,77,10.244431712328767,314,15,18.06890410958904,8,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.45910961543414,,,,65.88356147235848,79.67546482446858,高原避暑型
大理,2020,25.6065,100.2676,366,15.640710382513662,20.94344262295082,11.365027322404371,9.578415300546448,14.739617486338798,-0.9010928961748634,72.24590163934427,1046.7,2.8598360655737705,208,12,14.887431693989072,41.773497267759566,0,91,9.733085799939284,303,29,17.393060109289618,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.40175829333266,,,,66.64764779003094,79.88727963951942,高原避暑型
大理,2021,25.6065,100.2676,365,16.021643835616437,21.546027397260275,11.51041095890411,10.035616438356165,15.123561643835618,-0.8980821917808219,70.37808219178082,966.3,2.6473972602739724,194,7,14.61123287671233,39.92657534246575,0,66,10.080388523592084,318,20,17.996383561643835,1,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,75.23677745965189,,,,66.35123792327167,79.65269222799813,高原避暑型
大理,2022,25.6065,100.2676,365,15.3227397260274,20.687671232876717,11.23150684931507,9.456164383561644,14.596986301369862,-0.7257534246575343,74.47397260273972,1106.4,3.031232876712329,233,3,13.56904109589041,36.14082191780822,0,30,9.563906407914764,295,29,17.619616438356164,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,73.79362762390748,,,,67.0323663655812,77.20246735528879,高原避暑型
大理,2023,25.6065,100.2676,365,16.39643835616438,22.289863013698632,11.629041095890411,10.66082191780822,15.57150684931507,-0.8249315068493149,69.59726027397261,1010.8,2.7693150684931505,167,5,14.601095890410958,37.42465753424658,0,68,10.100924786910198,309,17,18.82476712328767,7,0,0,0,12.286381278538812,17.711027397260274,271.5418949771689,11.655228310502284,5.6212899543379,81.5425799086758,0.3655251141552511,365.0,0.0,0.0,104.0,75.7114454460894,94.0464203581316,81.21193791970205,5.953579641868395,65.53978065140885,83.59747378434523,高原避暑型
大理,2024,25.6065,100.2676,366,16.1827868852459,21.87021857923497,11.891530054644807,9.978688524590163,15.513387978142076,-0.6693989071038251,72.74590163934427,927.5,2.5341530054644807,209,6,15.18551912568306,37.33032786885246,0,55,10.143487826350942,316,12,18.238879781420767,2,0,0,0,11.850170765027324,16.81599499089253,261.33549635701274,10.206568761384334,5.28655510018215,76.00842440801456,1.5635245901639343,366.0,0.0,3.0,49.0,75.31107325019504,94.45686271600223,81.05481008993719,5.543137283997763,65.13425332872315,83.0868159484792,高原避暑型
大理,2025,25.6065,100.2676,365,15.992876712328766,21.386301369863013,12.0413698630137,9.344931506849315,15.49123287671233,-0.5016438356164384,75.09041095890412,1341.4,3.675068493150685,219,13,14.323561643835616,36.17671232876712,0,42,9.779443462709285,304,27,17.639205479452055,0,0,0,0,16.611940639269406,18.662146118721463,274.872602739726,12.24835616438356,8.412853881278538,82.39155251141553,4.526826484018265,356.0,0.0,63.0,91.0,74.96050323645444,93.48486776119702,80.51781259387722,6.515132238802971,65.77889571017417,82.53748050983604,高原避暑型
广州,2016,23.1291,113.2644,366,22.518306010928963,26.12595628415301,19.702459016393444,6.423497267759563,25.10765027322404,2.5893442622950817,80.15027322404372,2596.4,7.093989071038251,252,26,14.086338797814207,31.72704918032787,2,14,7.202140209471767,194,86,13.233688524590164,135,3,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.4962231123942,,,,35.306921283374706,79.61431200905339,滨海暖冬度假型
广州,2017,23.1291,113.2644,365,22.39068493150685,26.02383561643836,19.438356164383563,6.585479452054794,24.15068493150685,1.76,76.03561643835616,2076.6,5.68931506849315,247,18,17.90027397260274,34.25013698630137,10,18,7.719546088280061,221,78,14.101534246575344,120,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.10357082164823,,,,37.48081343930968,81.6388621949826,滨海暖冬度假型
广州,2018,23.1291,113.2644,365,22.293150684931508,26.075342465753423,19.14164383561644,6.933698630136987,24.082465753424657,1.7893150684931507,76.59452054794521,2154.2,5.901917808219178,266,20,17.724931506849316,33.49506849315069,10,19,7.654048105022832,203,60,14.30619178082192,106,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.77438445053187,,,,37.6986281732005,79.46500310927749,滨海暖冬度假型
广州,2019,23.1291,113.2644,365,23.14958904109589,27.13287671232877,19.85972602739726,7.273150684931506,25.175342465753424,2.0257534246575344,76.02465753424657,2390.2,6.548493150684931,249,29,17.5813698630137,33.838904109589045,6,19,7.881153462709284,222,57,14.581205479452056,132,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.22544881783708,,,,35.68712100769859,81.1685882506299,滨海暖冬度假型
广州,2020,23.1291,113.2644,366,23.02103825136612,27.10191256830601,19.707377049180327,7.394535519125683,24.733606557377048,1.712568306010929,74.66120218579235,1978.1,5.4046448087431695,242,13,18.68579234972677,35.004371584699456,5,21,8.516143123861566,246,42,15.249836065573769,124,14,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.31358952203503,,,,36.92142616118245,82.82981573842835,滨海暖冬度假型
广州,2021,23.1291,113.2644,365,23.23397260273973,27.287123287671232,19.86684931506849,7.42027397260274,25.188767123287672,1.954794520547945,73.04931506849314,1986.3,5.441917808219178,241,23,17.562739726027395,33.03808219178082,12,18,8.501352663622527,249,50,15.505232876712329,149,2,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.34967352777691,,,,36.26694490166714,82.913651843522,滨海暖冬度假型
广州,2022,23.1291,113.2644,365,22.29835616438356,26.307397260273973,19.02931506849315,7.278082191780822,23.87835616438356,1.58,75.6109589041096,2440.2,6.685479452054794,236,31,18.17890410958904,32.83260273972603,15,18,7.4485805251141555,211,82,15.016219178082192,133,12,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.66579386447198,,,,37.35531943009239,78.01062941013784,滨海暖冬度假型
广州,2023,23.1291,113.2644,365,22.855342465753427,26.795068493150687,19.6413698630137,7.1536986301369865,24.85561643835616,2.00027397260274,76.56164383561644,2315.2,6.343013698630137,253,21,17.98164383561644,32.325753424657535,13,20,7.607649307458143,215,71,14.92446575342466,124,5,0,0,41.69460045662101,61.21914383561644,790.2834474885844,58.62498858447489,52.229577625570776,37.5972602739726,0.1760273972602739,162.0,28.0,0.0,3.0,74.83795436435177,89.1463094815872,79.13046089952239,10.853690518412805,36.16069159727327,82.99752874963451,滨海暖冬度假型
广州,2024,23.1291,113.2644,366,22.927049180327867,26.87377049180328,19.82431693989071,7.049453551912568,24.85136612021858,1.9243169398907105,75.75409836065573,2847.2,7.779234972677595,259,35,18.256010928961743,33.95956284153006,12,14,7.434024203096539,210,75,14.59571038251366,132,4,0,0,39.69330601092896,55.13313979963571,608.7790300546449,48.54452413479053,34.69795081967213,42.07092440801457,0.3702185792349727,192.0,26.0,2.0,1.0,74.32315361455964,90.17463652751287,79.07859848844562,9.825363472487116,36.36734089254776,83.30624132957787,滨海暖冬度假型
广州,2025,23.1291,113.2644,365,22.967671232876715,27.289315068493156,19.554794520547944,7.734520547945205,25.172602739726027,2.204931506849315,72.82739726027397,2131.8,5.84054794520548,235,20,13.081917808219178,32.318082191780825,2,17,7.913030289193303,220,58,15.376027397260271,142,13,0,0,50.78433789954338,52.25953196347032,769.4534246575342,51.8195205479452,40.43073059360731,52.34920091324201,1.6519406392694065,109.0,60.0,14.0,7.0,75.46139686479957,88.21200951491996,79.28658065983568,11.787990485080046,36.8021514074154,84.53704487295387,滨海暖冬度假型
成都,2016,30.5728,104.0668,366,17.84153005464481,21.77431693989071,14.316120218579234,7.458196721311476,18.4344262295082,0.5928961748633879,74.43442622950819,1224.5,3.3456284153005464,213,11,11.262295081967212,22.825956284153005,0,4,7.226977588038859,174,74,12.538415300546449,76,8,8,0,,,,,,,,0.0,0.0,0.0,0.0,73.6105936355651,,,,43.23318149269094,74.2919634382696,湿润宜居综合型
成都,2017,30.5728,104.0668,365,17.614794520547946,21.565753424657533,13.97068493150685,7.595068493150684,17.784931506849315,0.1701369863013698,72.03287671232877,790.2,2.164931506849315,249,3,12.75972602739726,25.213150684931502,3,6,6.412971628614915,148,97,12.070575342465752,68,8,1,0,,,,,,,,0.0,0.0,0.0,0.0,73.78466298320221,,,,47.06432649075504,75.53081128327894,湿润宜居综合型
成都,2018,30.5728,104.0668,365,17.202739726027396,21.33041095890411,13.533150684931508,7.797260273972602,17.438082191780822,0.2353424657534247,73.34246575342466,1512.8,4.144657534246576,239,15,13.012876712328769,25.947945205479453,6,9,6.330599421613393,150,102,12.178356164383562,58,1,12,0,,,,,,,,0.0,0.0,0.0,0.0,73.09082115433434,,,,46.51178631740449,72.00915773219512,湿润宜居综合型
成都,2019,30.5728,104.0668,365,16.994794520547945,20.82575342465753,13.506027397260274,7.31972602739726,17.349589041095893,0.3547945205479453,76.38630136986302,1082.2,2.9649315068493154,249,6,12.199452054794522,24.258082191780822,3,4,6.294001141552512,153,98,12.03041095890411,39,0,5,0,,,,,,,,0.0,0.0,0.0,0.0,73.32838508828735,,,,49.34106035339968,72.7619316923232,湿润宜居综合型
成都,2020,30.5728,104.0668,366,17.39426229508197,21.30546448087432,13.85136612021858,7.454098360655737,17.43633879781421,0.0420765027322404,72.74863387978142,1476.6,4.034426229508196,244,11,13.110109289617489,25.79071038251366,7,14,6.064119983302975,134,105,11.985846994535516,64,6,1,0,,,,,,,,0.0,0.0,0.0,0.0,73.37307869421154,,,,48.48595780291377,72.67461705330827,湿润宜居综合型
成都,2021,30.5728,104.0668,365,17.15205479452055,21.13890410958904,13.630410958904111,7.508493150684931,17.5586301369863,0.4065753424657534,76.34520547945205,1266.5,3.46986301369863,245,8,12.253972602739726,24.32821917808219,4,7,6.260414421613395,143,93,12.298219178082192,43,0,13,0,,,,,,,,0.0,0.0,0.0,0.0,73.22742264594265,,,,49.13607879796455,73.26474472419028,湿润宜居综合型
成都,2022,30.5728,104.0668,365,17.71698630136986,21.938356164383563,13.993424657534248,7.944931506849315,18.16191780821918,0.4449315068493151,75.23561643835616,1041.8,2.854246575342465,234,9,12.90082191780822,24.25041095890411,3,6,5.892386286149162,137,109,11.864328767123286,70,26,6,0,,,,,,,,0.0,0.0,0.0,0.0,72.67998799331704,,,,43.62596099770087,70.6936102904882,湿润宜居综合型
成都,2023,30.5728,104.0668,365,18.105479452054794,22.542465753424658,14.182739726027396,8.359726027397262,18.336438356164383,0.230958904109589,71.23561643835616,899.9,2.4654794520547942,214,3,13.223287671232876,24.92328767123288,5,8,5.94702110350076,123,95,11.838164383561644,83,14,7,0,58.23947488584475,84.82593607305937,933.2004566210046,52.8108904109589,57.4036301369863,51.837785388127855,4.863584474885845,48.0,73.0,48.0,36.0,74.720860603334,86.61073178333142,78.28782195733322,13.389268216668585,45.85635266098832,76.4694045451523,湿润宜居综合型
成都,2024,30.5728,104.0668,366,18.453005464480874,22.887704918032785,14.64726775956284,8.240437158469945,19.12704918032787,0.6740437158469946,74.18032786885246,983.9,2.6882513661202183,239,4,12.248087431693987,24.04672131147541,2,5,6.185589647844566,149,95,12.219426229508198,108,19,4,0,58.02332650273224,81.05466757741348,850.4561703096539,43.84722222222222,49.85714936247723,56.90619307832423,8.58879781420765,45.0,70.0,80.0,39.0,73.04580981178785,87.08248801753598,77.2568132735123,12.917511982464022,43.283848815996734,76.05352869688511,湿润宜居综合型
成都,2025,30.5728,104.0668,365,18.19780821917808,22.323835616438355,14.63808219178082,7.685753424657533,18.95342465753425,0.7556164383561644,74.97534246575343,1219.6,3.3413698630136985,243,14,10.487945205479452,24.633972602739725,0,9,5.958336773211569,139,106,11.989232876712329,85,21,3,0,68.20092465753424,77.11670091324201,1185.1501141552512,47.45473744292238,87.74706621004567,57.49691780821918,16.799543378995434,22.0,117.0,126.0,41.0,71.98759979790378,84.9580882700973,75.87874633956184,15.041911729902692,43.32262294168539,75.10433584177201,湿润宜居综合型
昆明,2016,25.0389,102.7183,366,15.925409836065572,20.35737704918033,12.180601092896175,8.176775956284153,15.078142076502733,-0.8472677595628414,75.59836065573771,1398.4,3.820765027322405,237,6,17.710928961748632,38.71666666666666,23,78,8.875916643897996,264,44,16.105983606557377,1,0,4,2,,,,,,,,0.0,0.0,0.0,0.0,73.93263696455548,,,,65.7889189253092,74.54567059401526,高原避暑型
昆明,2017,25.0389,102.7183,365,14.444657534246575,19.427123287671236,10.283287671232875,9.143835616438356,13.385753424657535,-1.058904109589041,76.97534246575343,1587.1,4.348219178082192,272,9,16.20054794520548,39.06027397260274,2,59,8.217698805175038,233,51,15.68054794520548,0,0,5,0,,,,,,,,0.0,0.0,0.0,0.0,71.39442462988839,,,,68.60694795904953,74.62415090017575,高原避暑型
昆明,2018,25.0389,102.7183,365,14.463561643835616,19.74219178082192,10.05150684931507,9.69068493150685,13.326575342465754,-1.1369863013698631,75.48219178082192,1751.4,4.798356164383562,253,10,16.737534246575343,40.07561643835616,2,63,8.804581902587518,254,36,16.669068493150686,0,0,7,0,,,,,,,,0.0,0.0,0.0,0.0,71.60725741472889,,,,68.83395929578268,74.55097389766385,高原避暑型
昆明,2019,25.0389,102.7183,365,15.604657534246575,21.267945205479453,10.625753424657535,10.642191780821918,14.284931506849317,-1.3197260273972602,69.15616438356165,1133.4,3.105205479452055,232,4,17.694520547945206,42.43287671232877,10,97,9.729395898021307,296,16,18.07580821917808,11,0,9,0,,,,,,,,0.0,0.0,0.0,0.0,73.64259950551516,,,,68.04431213950309,76.82141437668068,高原避暑型
昆明,2020,25.0389,102.7183,366,15.3275956284153,20.756010928961743,10.751639344262294,10.004371584699454,14.049453551912569,-1.2781420765027325,71.88524590163935,1766.9,4.827595628415301,248,16,17.85464480874317,42.76010928961749,8,96,9.048350766545234,272,33,17.193743169398907,4,0,5,0,,,,,,,,0.0,0.0,0.0,0.0,72.90914902820973,,,,67.73359879772764,76.36378704348407,高原避暑型
昆明,2021,25.0389,102.7183,365,15.34849315068493,20.79835616438356,10.66109589041096,10.137260273972602,14.127123287671232,-1.2213698630136989,72.04657534246576,1495.8,4.098082191780822,258,11,17.292328767123287,40.75369863013699,5,85,9.123918417047184,274,37,17.429068493150684,11,0,10,0,,,,,,,,0.0,0.0,0.0,0.0,72.63122543571846,,,,68.3733783515795,75.07961506127998,高原避暑型
昆明,2022,25.0389,102.7183,365,14.715342465753425,20.284657534246573,10.08,10.204657534246577,13.57972602739726,-1.1356164383561644,74.22739726027397,1631.9,4.470958904109589,269,9,16.754794520547946,37.95287671232877,3,53,8.935636171993911,261,31,17.63978082191781,0,0,8,0,,,,,,,,0.0,0.0,0.0,0.0,72.1607167317499,,,,68.91232816599147,74.18691953669345,高原避暑型
昆明,2023,25.0389,102.7183,365,16.138630136986304,22.16328767123288,10.853972602739724,11.30931506849315,14.73890410958904,-1.3997260273972605,67.0,1058.1,2.898904109589041,228,3,18.538630136986303,41.24493150684931,7,87,9.534223089802133,277,23,18.742164383561644,20,0,5,0,19.41965753424657,27.96763698630137,381.53025114155247,25.257922374429224,19.05538812785388,72.21404109589041,0.5116438356164383,343.0,0.0,1.0,61.0,74.79931391514516,92.6637234467766,80.15863677463459,7.336276553223406,68.26583115868466,80.97497262465048,高原避暑型
昆明,2024,25.0389,102.7183,366,16.017486338797813,21.668852459016392,11.178688524590164,10.49016393442623,14.79808743169399,-1.2193989071038251,69.84699453551913,1369.8,3.742622950819672,259,8,18.67704918032787,41.746721311475405,33,98,9.609236080752884,293,14,18.466065573770493,0,0,3,0,18.077982695810565,25.211168032786887,391.76764571949,20.57734517304189,14.263524590163934,70.60268670309654,1.7214253187613842,359.0,0.0,8.0,34.0,74.18161480923226,93.21226403296887,79.89080957635323,6.787735967031117,67.81233764898062,81.43142758427837,高原避暑型
