city,year,season,lat,lon,records,avg_temp,avg_temp_max,avg_temp_min,avg_temp_range,avg_apparent_temp,avg_apparent_gap,avg_humidity,total_precipitation,avg_precipitation,rainy_days,heavy_rain_days,avg_wind,avg_wind_gust,windy_days,gusty_days,avg_sunshine_hour,sunny_days,low_sunshine_days,avg_shortwave,hot_days,extreme_hot_days,cold_days,freezing_days,avg_pm25,avg_pm10,avg_co,avg_no2,avg_so2,avg_ozone,avg_dust,good_air_days,polluted_days,dusty_days,ozone_high_days,climate_comfort_index,air_quality_score,tourism_comfort_index,pollution_index,summer_escape_index,winter_retirement_index,city_type
成都,2020,秋季,30.5728,104.0668,91,17.074725274725274,20.34285714285714,14.421978021978022,5.92087912087912,17.335164835164836,0.2604395604395604,78.82417582417582,141.9,1.5593406593406594,59,0,11.3989010989011,22.578021978021976,0,0,5.581273137973138,26,27,9.756593406593408,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.28299253539186,,,,,,湿润宜居综合型
成都,2020,春季,30.5728,104.0668,92,19.01195652173913,23.97826086956522,14.18695652173913,9.791304347826086,18.002173913043478,-1.0097826086956525,59.18478260869565,160.7,1.7467391304347826,54,0,14.959782608695653,29.00978260869565,1,4,7.026844323671497,46,21,14.938369565217393,17,6,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.95043939755115,,,,,,湿润宜居综合型
成都,2020,夏季,30.5728,104.0668,92,25.55652173913043,29.60108695652174,22.025,7.576086956521739,28.86521739130435,3.308695652173913,76.6413043478261,1107.4,12.036956521739132,74,11,14.460869565217392,29.085869565217397,6,10,7.416905102657005,48,16,15.860760869565215,45,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.23776530751535,,,,48.48595780291377,,湿润宜居综合型
成都,2020,冬季,30.5728,104.0668,91,7.826373626373627,11.179120879120878,4.678021978021978,6.501098901098901,5.41098901098901,-2.415384615384616,76.45054945054945,66.6,0.7318681318681318,57,0,11.585714285714284,22.417582417582416,0,0,4.20601221001221,14,41,7.312637362637363,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,58.90636976367743,,,,,72.67461705330827,湿润宜居综合型
成都,2021,秋季,30.5728,104.0668,91,16.864835164835167,20.38571428571429,13.961538461538462,6.424175824175824,17.24065934065934,0.3758241758241757,79.89010989010988,304.8,3.349450549450549,66,2,12.515384615384615,24.065934065934066,3,5,5.095960592185593,25,33,9.927252747252748,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.95372063620263,,,,,,湿润宜居综合型
成都,2021,春季,30.5728,104.0668,92,17.77282608695652,22.04891304347826,13.925,8.123913043478261,17.675,-0.0978260869565216,72.55434782608695,200.7,2.1815217391304347,73,0,13.019565217391303,26.63804347826087,0,0,5.896875030193236,30,22,13.63891304347826,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.20403756424281,,,,,,湿润宜居综合型
成都,2021,夏季,30.5728,104.0668,92,25.405434782608697,29.31413043478261,21.919565217391305,7.394565217391304,28.99673913043478,3.5913043478260867,77.8913043478261,712.9,7.748913043478261,62,6,12.166304347826086,24.942391304347822,1,2,7.969309450483093,52,15,16.60608695652174,40,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.23452334704353,,,,49.13607879796455,,湿润宜居综合型
成都,2021,冬季,30.5728,104.0668,90,8.37111111111111,12.613333333333332,4.521111111111111,8.092222222222222,6.068888888888889,-2.3022222222222224,75.05555555555556,48.1,0.5344444444444445,44,0,11.296666666666669,21.604444444444447,0,0,6.062554197530864,36,23,8.921444444444443,0,0,13,0,,,,,,,,0.0,0.0,0.0,0.0,61.26525648929206,,,,,73.26474472419028,湿润宜居综合型
成都,2022,秋季,30.5728,104.0668,91,18.198901098901096,22.021978021978025,15.136263736263738,6.885714285714286,18.606593406593408,0.4076923076923079,76.53846153846153,140.3,1.5417582417582418,60,0,11.736263736263735,22.172527472527477,0,0,4.513849481074481,18,32,9.234835164835165,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.81382276500673,,,,,,湿润宜居综合型
成都,2022,春季,30.5728,104.0668,92,17.943478260869565,22.843478260869563,13.505434782608695,9.33804347826087,17.894565217391303,-0.0489130434782608,73.98913043478261,401.7,4.366304347826087,59,3,14.69891304347826,27.419565217391305,2,5,6.367665851449275,44,28,13.767934782608696,2,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.49733501432786,,,,,,湿润宜居综合型
成都,2022,夏季,30.5728,104.0668,92,27.480434782608693,32.25217391304348,23.24673913043478,9.005434782608695,31.36521739130435,3.884782608695653,72.76086956521739,421.6,4.582608695652174,55,6,13.419565217391304,25.833695652173912,1,1,8.973173973429951,62,8,17.745108695652174,65,26,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.30296851557807,,,,43.62596099770087,,湿润宜居综合型
成都,2022,冬季,30.5728,104.0668,90,7.017777777777778,10.385555555555555,3.8777777777777778,6.507777777777778,4.488888888888889,-2.528888888888889,77.72222222222223,78.2,0.8688888888888889,60,0,11.71,21.493333333333336,0,0,3.651149197530864,13,41,6.565666666666666,0,0,6,0,,,,,,,,0.0,0.0,0.0,0.0,56.83899801326401,,,,,70.6936102904882,湿润宜居综合型
成都,2023,秋季,30.5728,104.0668,91,18.583516483516483,22.33626373626373,15.38901098901099,6.9472527472527466,19.4,0.8164835164835168,79.14285714285714,161.8,1.778021978021978,59,0,11.726373626373626,21.72087912087912,0,1,5.215528510378511,23,30,9.892747252747252,5,0,0,0,50.07115384615385,72.90160256410256,697.617673992674,49.525045787545785,47.90631868131869,39.07921245421245,2.906135531135531,23.0,9.0,6.0,4.0,78.41979413589972,88.7304480514961,81.51299031057863,11.269551948503906,,,湿润宜居综合型
成都,2023,春季,30.5728,104.0668,92,18.681521739130435,23.756521739130434,14.056521739130435,9.7,18.08478260869565,-0.5967391304347825,64.67391304347827,195.3,2.122826086956522,66,1,15.075,28.36521739130435,3,4,5.904393870772947,30,23,13.274239130434784,11,1,0,0,57.68740942028985,84.47110507246376,893.9352355072464,56.08269927536232,66.86657608695653,50.35326086956522,7.278079710144928,12.0,17.0,20.0,1.0,81.50887480804823,86.44963745262703,82.99110360142187,13.55036254737297,,,湿润宜居综合型
成都,2023,夏季,30.5728,104.0668,92,26.54565217391304,31.394565217391307,22.333695652173912,9.060869565217391,29.666304347826088,3.1206521739130437,70.81521739130434,511.5,5.559782608695652,62,2,14.443478260869565,27.53804347826087,2,3,7.818697826086956,53,14,16.286195652173912,67,13,0,0,55.42083333333333,81.36000905797101,642.5153985507246,44.69977355072464,46.34773550724638,89.45606884057972,6.751811594202898,10.0,12.0,17.0,31.0,77.22739092510992,85.95758972682157,79.84645056562341,14.042410273178437,45.85635266098832,,湿润宜居综合型
成都,2023,冬季,30.5728,104.0668,90,8.405555555555555,12.46111111111111,4.76,7.701111111111111,5.9366666666666665,-2.468888888888889,70.37777777777778,31.3,0.3477777777777778,27,0,11.596666666666668,21.97,0,0,4.816946358024691,17,28,7.790333333333333,0,0,7,0,69.94416666666667,100.78842592592594,1508.6833333333334,61.08009259259259,68.63481481481482,27.801388888888887,2.4444444444444446,3.0,35.0,5.0,0.0,61.47973784888319,85.29979364133948,68.62575458662008,14.700206358660532,,76.4694045451523,湿润宜居综合型
成都,2024,秋季,30.5728,104.0668,91,19.42087912087912,23.251648351648356,16.25934065934066,6.9923076923076914,20.62967032967033,1.2087912087912087,78.47252747252747,274.3,3.0142857142857142,64,1,11.685714285714289,23.22087912087912,1,2,5.914284035409035,33,27,10.708241758241758,22,2,0,0,56.10888278388278,74.70169413919415,989.2097069597068,51.601877289377285,59.14427655677655,41.123168498168496,2.0572344322344325,9.0,15.0,6.0,3.0,76.24254422195638,87.45063170579151,79.60497046710691,12.549368294208492,,,湿润宜居综合型
成都,2024,春季,30.5728,104.0668,92,19.33695652173913,24.555434782608696,14.65108695652174,9.904347826086957,19.45,0.1130434782608695,69.47826086956522,208.2,2.2630434782608693,67,0,13.463043478260868,25.90869565217391,1,3,6.542800120772947,41,19,14.08532608695652,17,4,0,0,52.31050724637681,82.00040760869565,566.6761775362319,37.65828804347826,31.982518115942025,64.72644927536231,21.57019927536232,14.0,5.0,52.0,5.0,81.05515959502831,88.10442075249465,83.16993794226822,11.895579247505356,,,湿润宜居综合型
成都,2024,夏季,30.5728,104.0668,92,27.14565217391305,31.867391304347827,23.17065217391304,8.696739130434782,30.92065217391304,3.775,73.51086956521739,448.4,4.873913043478261,66,3,12.963043478260868,25.428260869565214,0,0,7.863923309178744,53,10,16.42086956521739,69,13,0,0,52.787681159420295,77.73464673913043,556.0711050724638,39.32545289855072,35.374184782608694,90.2355072463768,6.951539855072463,13.0,10.0,17.0,31.0,75.54030901310715,86.75874768210086,78.90584061380525,13.241252317899148,43.283848815996734,,湿润宜居综合型
成都,2024,冬季,30.5728,104.0668,91,7.803296703296703,11.759340659340658,4.414285714285715,7.345054945054945,5.374725274725275,-2.4285714285714284,75.31868131868131,53.0,0.5824175824175825,42,0,10.85934065934066,21.593406593406595,0,0,4.398982509157509,22,39,7.596593406593406,0,0,4,0,71.00654761904761,89.80801282051281,1296.2211538461538,46.920970695970695,73.28319597069597,31.087454212454208,3.651556776556776,9.0,40.0,5.0,0.0,59.22979950514132,86.00847948580609,67.26340349934075,13.9915205141939,,76.05352869688511,湿润宜居综合型
成都,2025,秋季,30.5728,104.0668,91,18.3,21.50769230769231,15.751648351648353,5.756043956043955,19.520879120879123,1.2208791208791208,82.06593406593407,224.5,2.467032967032967,70,2,9.73076923076923,22.16923076923077,0,0,5.018497557997558,26,31,9.589450549450548,2,0,0,0,64.11272893772893,66.06886446886446,1263.7637362637363,55.41346153846154,98.6418498168498,33.76968864468864,3.5961538461538463,7.0,24.0,11.0,0.0,76.26667492962724,86.0161594782962,79.19152029422793,13.9838405217038,,,湿润宜居综合型
成都,2025,春季,30.5728,104.0668,92,18.782608695652176,23.87934782608696,14.059782608695652,9.819565217391304,18.41521739130435,-0.3673913043478263,64.33695652173913,164.9,1.792391304347826,56,1,11.907608695652174,27.82717391304348,0,7,6.212608182367149,37,26,14.294021739130434,21,4,0,0,58.72400362318841,83.76716485507247,770.4719202898551,40.85778985507246,67.75584239130436,69.0240036231884,47.34057971014492,9.0,14.0,77.0,3.0,78.6409196893509,86.2431430741516,80.92158670479111,13.756856925848396,,,湿润宜居综合型
成都,2025,夏季,30.5728,104.0668,92,27.293478260869566,31.794565217391305,23.467391304347824,8.32717391304348,31.382608695652173,4.089130434782609,74.08695652173913,761.2,8.273913043478261,70,11,10.956521739130435,26.98478260869565,0,2,8.159546467391305,55,11,16.523913043478263,62,17,0,0,61.80611413043479,66.40009057971015,821.2613224637681,43.04882246376811,77.05430253623189,94.79846014492756,9.110960144927535,5.0,24.0,26.0,38.0,73.26205575551788,84.6518382477359,76.67899050318329,15.348161752264106,43.32262294168539,,湿润宜居综合型
成都,2025,冬季,30.5728,104.0668,90,8.198888888888888,11.877777777777778,5.0777777777777775,6.8,6.224444444444445,-1.974444444444444,79.58888888888889,69.0,0.7666666666666667,47,0,9.323333333333334,21.45888888888889,0,0,4.398571296296296,21,38,7.424222222222221,0,0,3,0,88.55898148148148,92.44379629629633,1901.5314814814813,50.6549537037037,108.09708333333332,31.574074074074076,6.789351851851851,1.0,55.0,12.0,0.0,59.55703074123193,82.88770471607683,66.5562329336854,17.112295283923185,,75.10433584177201,湿润宜居综合型
昆明,2016,秋季,25.0389,102.7183,91,16.22967032967033,19.95054945054945,13.21978021978022,6.730769230769231,16.0989010989011,-0.1307692307692308,83.0,372.3,4.091208791208792,57,2,14.145054945054946,30.951648351648352,0,1,7.712175122100121,55,14,12.765274725274727,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.10557391946946,,,,,,高原避暑型
昆明,2016,春季,25.0389,102.7183,92,18.444565217391304,23.76304347826087,13.466304347826089,10.296739130434782,16.42608695652174,-2.018478260869565,58.130434782608695,233.4,2.5369565217391306,54,2,24.10326086956522,51.38369565217391,18,50,10.735115368357487,83,5,21.46358695652174,1,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.2323410424241,,,,,,高原避暑型
昆明,2016,夏季,25.0389,102.7183,92,20.06304347826087,24.02391304347826,17.007608695652173,7.016304347826087,21.659782608695654,1.5967391304347829,85.06521739130434,708.7,7.703260869565218,91,2,13.622826086956522,32.34347826086957,0,5,9.160526721014492,67,9,17.83108695652174,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.00525162779199,,,,65.7889189253092,,高原避暑型
昆明,2016,冬季,25.0389,102.7183,91,8.891208791208792,13.614285714285716,4.961538461538462,8.652747252747252,6.040659340659341,-2.85054945054945,76.28571428571429,84.0,0.9230769230769232,35,0,18.947252747252747,40.11868131868132,5,22,7.872291025641025,59,16,12.286153846153846,0,0,4,2,,,,,,,,0.0,0.0,0.0,0.0,60.25142172193083,,,,,74.54567059401526,高原避暑型
昆明,2017,秋季,25.0389,102.7183,91,14.576923076923077,18.73076923076923,11.204395604395604,7.526373626373626,14.062637362637362,-0.5142857142857141,83.64835164835165,315.4,3.4659340659340656,71,0,13.73956043956044,32.526373626373626,0,1,7.242976923076923,54,18,12.794835164835163,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.48051139993375,,,,,,高原避暑型
昆明,2017,春季,25.0389,102.7183,92,15.247826086956522,21.067391304347822,9.995652173913044,11.071739130434782,13.19891304347826,-2.0489130434782608,64.25,211.5,2.2989130434782608,65,1,20.40108695652174,48.47826086956522,2,40,9.347445350241545,69,10,19.60326086956522,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.32376715969167,,,,,,高原避暑型
昆明,2017,夏季,25.0389,102.7183,92,18.921739130434784,23.222826086956523,15.606521739130434,7.616304347826087,19.85217391304348,0.930434782608696,82.92391304347827,969.5,10.53804347826087,89,8,13.56195652173913,35.27282608695652,0,6,8.445012137681159,54,12,17.01,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.54055374447624,,,,68.60694795904953,,高原避暑型
昆明,2017,冬季,25.0389,102.7183,90,8.913333333333334,14.574444444444444,4.204444444444444,10.37,6.282222222222222,-2.631111111111111,77.15555555555555,90.7,1.007777777777778,47,0,17.092222222222222,39.91111111111111,0,12,7.816034166666667,56,11,13.229444444444445,0,0,5,0,,,,,,,,0.0,0.0,0.0,0.0,59.98578810368714,,,,,74.62415090017575,高原避暑型
昆明,2018,秋季,25.0389,102.7183,91,14.304395604395603,19.03076923076923,10.45934065934066,8.571428571428571,13.491208791208791,-0.8131868131868132,80.85714285714286,359.1,3.9461538461538463,67,1,15.092307692307694,35.987912087912086,0,1,8.38904300976801,59,8,15.043736263736264,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.4423050584107,,,,,,高原避暑型
昆明,2018,春季,25.0389,102.7183,92,15.857608695652177,22.043478260869566,10.375,11.668478260869565,13.946739130434782,-1.9108695652173917,63.43478260869565,310.1,3.370652173913044,60,1,19.75434782608696,47.29456521739131,1,36,10.170378079710146,78,2,19.96967391304348,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.86091666177924,,,,,,高原避暑型
昆明,2018,夏季,25.0389,102.7183,92,18.70108695652174,23.11521739130435,15.18804347826087,7.927173913043478,19.794565217391305,1.093478260869565,84.83695652173913,972.2,10.567391304347826,90,7,13.21195652173913,33.07934782608696,0,3,8.915482548309178,59,9,18.052391304347825,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,80.02801978244612,,,,68.83395929578268,,高原避暑型
昆明,2018,冬季,25.0389,102.7183,90,8.867777777777778,14.661111111111111,4.057777777777778,10.603333333333332,5.914444444444444,-2.9533333333333336,72.8,110.0,1.2222222222222223,36,1,18.921111111111117,43.98111111111111,1,23,7.715225586419753,58,17,13.524444444444445,0,0,7,0,,,,,,,,0.0,0.0,0.0,0.0,59.84018936879928,,,,,74.55097389766385,高原避暑型
昆明,2019,秋季,25.0389,102.7183,91,15.175824175824175,20.006593406593407,11.223076923076922,8.783516483516483,14.465934065934066,-0.7098901098901098,79.16483516483517,290.8,3.195604395604396,73,1,14.77912087912088,35.60989010989011,0,4,9.116564560439562,68,2,15.497692307692308,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.65629695886325,,,,,,高原避暑型
昆明,2019,春季,25.0389,102.7183,92,18.058695652173917,24.858695652173918,11.335869565217392,13.52282608695652,15.533695652173911,-2.525,50.09782608695652,133.39999999999998,1.4499999999999995,46,1,22.730434782608693,53.70217391304348,9,59,11.058364492753624,86,1,22.02173913043478,11,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.5169640499419,,,,,,高原避暑型
昆明,2019,夏季,25.0389,102.7183,92,19.82608695652174,24.426086956521736,16.068478260869565,8.357608695652173,20.855434782608697,1.0293478260869566,80.1086956521739,608.5,6.614130434782608,87,1,14.15,35.2695652173913,0,5,9.574589221014492,67,7,19.32086956521739,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.8236165772065,,,,68.04431213950309,,高原避暑型
昆明,2019,冬季,25.0389,102.7183,90,9.214444444444444,15.644444444444444,3.732222222222222,11.91222222222222,6.108888888888888,-3.105555555555556,67.32222222222222,100.7,1.1188888888888888,26,1,19.11777777777778,45.13444444444444,1,29,9.148782067901234,75,6,15.37622222222222,0,0,9,0,,,,,,,,0.0,0.0,0.0,0.0,61.30547087287586,,,,,76.82141437668068,高原避暑型
昆明,2020,秋季,25.0389,102.7183,91,14.87142857142857,19.46923076923077,11.063736263736264,8.405494505494506,14.259340659340658,-0.612087912087912,80.68131868131869,407.8,4.481318681318681,62,2,13.852747252747251,33.63296703296703,0,1,7.955831532356532,58,13,14.48076923076923,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.71154030760316,,,,,,高原避暑型
昆明,2020,春季,25.0389,102.7183,92,17.075,23.483695652173918,11.161956521739132,12.321739130434782,14.720652173913043,-2.3543478260869564,56.09782608695652,247.6,2.691304347826087,54,2,21.74021739130435,51.49347826086956,7,49,10.44043070652174,81,4,21.232717391304348,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.35092637920484,,,,,,高原避暑型
昆明,2020,夏季,25.0389,102.7183,92,19.87934782608696,24.36847826086957,16.360869565217392,8.007608695652175,20.71195652173913,0.832608695652174,80.15217391304348,960.6,10.441304347826089,87,11,15.838043478260868,38.37934782608696,0,10,9.10241811594203,64,8,18.705434782608695,1,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,82.22435805935052,,,,67.73359879772764,,高原避暑型
昆明,2020,冬季,25.0389,102.7183,91,9.415384615384616,15.632967032967032,4.3538461538461535,11.27912087912088,6.4252747252747255,-2.99010989010989,70.6923076923077,150.9,1.6582417582417583,45,1,19.967032967032967,47.48681318681319,1,36,8.678830982905982,69,8,14.295054945054943,0,0,5,0,,,,,,,,0.0,0.0,0.0,0.0,61.22057371412943,,,,,76.36378704348407,高原避暑型
昆明,2021,秋季,25.0389,102.7183,91,14.74175824175824,19.296703296703296,11.11758241758242,8.179120879120878,14.04835164835165,-0.6934065934065934,81.58241758241758,324.7,3.568131868131868,79,0,15.141758241758245,35.18571428571428,0,8,8.093581593406594,62,14,14.795384615384616,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.61831444595833,,,,,,高原避暑型
昆明,2021,春季,25.0389,102.7183,92,18.003260869565217,24.530434782608697,11.702173913043476,12.828260869565218,15.672826086956524,-2.3304347826086955,53.119565217391305,223.0,2.4239130434782608,44,2,22.14565217391305,51.58478260869565,3,58,10.756115760869564,84,4,21.955,11,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,75.99553040263284,,,,,,高原避暑型
昆明,2021,夏季,25.0389,102.7183,92,19.503260869565217,24.007608695652173,15.904347826086957,8.103260869565217,20.5,0.9967391304347828,81.44565217391305,848.2,9.219565217391304,91,9,14.08695652173913,35.16413043478261,0,2,9.468159571256038,67,9,18.854130434782608,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.73140410478648,,,,68.3733783515795,,高原避暑型
昆明,2021,冬季,25.0389,102.7183,90,9.001111111111111,15.221111111111112,3.775555555555556,11.445555555555554,6.112222222222223,-2.888888888888889,72.14444444444445,99.9,1.11,44,0,17.782222222222224,41.02555555555556,2,17,8.145344074074075,61,10,14.008777777777777,0,0,10,0,,,,,,,,0.0,0.0,0.0,0.0,60.91391883080507,,,,,75.07961506127998,高原避暑型
昆明,2022,秋季,25.0389,102.7183,91,15.05054945054945,20.185714285714287,10.802197802197805,9.383516483516484,14.305494505494504,-0.7450549450549451,77.47252747252747,368.8,4.052747252747253,59,2,13.995604395604394,32.15714285714286,0,1,8.862972557997558,66,8,16.22714285714286,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.69433332722731,,,,,,高原避暑型
昆明,2022,春季,25.0389,102.7183,92,16.059782608695652,22.49021739130435,10.454347826086956,12.035869565217393,14.275,-1.7847826086956524,64.09782608695652,418.8,4.552173913043478,62,2,18.819565217391304,42.61086956521739,1,22,9.26487913647343,68,8,19.847065217391304,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,74.21298033475834,,,,,,高原避暑型
昆明,2022,夏季,25.0389,102.7183,92,19.23152173913044,24.19782608695652,15.333695652173914,8.86413043478261,20.291304347826088,1.059782608695652,81.84782608695652,649.7,7.061956521739131,91,4,13.914130434782608,32.24130434782609,0,2,9.738483665458938,69,3,20.730652173913043,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.50181542130663,,,,68.91232816599147,,高原避暑型
昆明,2022,冬季,25.0389,102.7183,90,8.385555555555555,14.13,3.5966666666666667,10.533333333333331,5.274444444444445,-3.111111111111111,73.5111111111111,194.6,2.1622222222222223,57,1,20.337777777777777,44.89,2,28,7.851859135802469,58,12,13.652222222222225,0,0,7,0,,,,,,,,0.0,0.0,0.0,0.0,58.96351183058947,,,,,74.18691953669345,高原避暑型
昆明,2023,秋季,25.0389,102.7183,91,15.9021978021978,21.464835164835165,11.28131868131868,10.183516483516485,15.23956043956044,-0.6626373626373626,75.25274725274726,232.2,2.5516483516483515,67,0,15.369230769230768,34.05604395604396,1,3,9.261519413919414,72,6,17.13230769230769,0,0,0,0,16.276602564102564,23.48869047619048,363.1236263736264,26.95018315018315,18.933424908424907,53.4441391941392,0.412087912087912,89.0,0.0,0.0,0.0,75.66912108979831,93.87693879415252,81.13146640110457,6.123061205847494,,,高原避暑型
昆明,2023,春季,25.0389,102.7183,92,18.47826086956522,25.475,11.757608695652175,13.717391304347826,15.765217391304349,-2.71304347826087,49.369565217391305,83.2,0.9043478260869564,44,0,23.467391304347824,52.30652173913043,5,56,10.875638496376812,83,3,22.84576086956522,17,0,0,0,22.242164855072463,32.08605072463768,341.5067934782609,19.690579710144927,16.52667572463768,102.43568840579712,0.6911231884057971,84.0,0.0,0.0,47.0,76.86735074414466,91.2220034021918,81.1737465415588,8.777996597808196,,,高原避暑型
昆明,2023,夏季,25.0389,102.7183,92,19.93586956521739,24.969565217391303,15.728260869565217,9.241304347826087,20.722826086956523,0.7869565217391307,76.59782608695652,688.6,7.484782608695652,85,3,15.335869565217392,35.05652173913043,0,2,9.85506259057971,65,3,20.38880434782609,3,0,0,0,17.3088768115942,24.906204710144927,299.39402173913044,25.210733695652173,16.3263134057971,71.59873188405797,0.7608695652173914,89.0,0.0,1.0,9.0,83.05134219255126,93.0631347016698,86.05487994528681,6.936865298330193,68.26583115868466,,高原避暑型
昆明,2023,冬季,25.0389,102.7183,90,10.104444444444445,16.615555555555552,4.515555555555555,12.1,7.066666666666666,-3.0377777777777784,66.86666666666666,54.1,0.6011111111111112,32,0,19.97888888888889,43.532222222222224,1,26,8.110762901234569,57,11,14.491888888888887,0,0,5,0,21.87009259259259,31.415879629629632,525.0157407407407,29.28615740740741,24.55333333333333,60.92824074074073,0.174074074074074,81.0,0.0,0.0,5.0,63.37044232978128,92.50249913611457,72.11005937168125,7.497500863885441,,80.97497262465048,高原避暑型
昆明,2024,秋季,25.0389,102.7183,91,15.448351648351649,20.284615384615385,11.646153846153846,8.638461538461538,14.918681318681315,-0.5296703296703293,79.92307692307692,422.7,4.6450549450549445,76,3,14.349450549450548,33.28901098901099,0,4,8.473893833943835,63,7,15.073186813186814,0,0,0,0,18.98374542124542,25.272847985347983,477.88461538461536,27.498580586080585,17.0628663003663,57.94230769230769,0.1684981684981684,88.0,0.0,0.0,0.0,74.189568895391,93.26668639816562,79.91270414622339,6.733313601834395,,,高原避暑型
昆明,2024,春季,25.0389,102.7183,92,18.56413043478261,25.242391304347827,12.220652173913043,13.021739130434783,15.979347826086956,-2.584782608695652,50.09782608695652,116.1,1.2619565217391304,48,0,24.566304347826087,53.46630434782608,19,60,11.11154082125604,89,1,22.82108695652174,0,0,0,0,18.332427536231883,28.14859601449275,317.06340579710144,12.0361865942029,9.763858695652171,95.59556159420288,3.988677536231884,92.0,0.0,6.0,32.0,77.01793466072618,92.50313570924024,81.66349497528039,7.496864290759776,,,高原避暑型
昆明,2024,夏季,25.0389,102.7183,92,19.78804347826087,24.63586956521739,15.870652173913042,8.765217391304347,20.976086956521737,1.1880434782608695,81.59782608695652,731.0,7.945652173913044,88,5,15.126086956521736,34.13804347826087,0,2,9.960161201690822,72,1,20.92217391304348,0,0,0,0,15.703442028985508,22.77083333333333,283.9823369565217,20.675951086956523,13.850090579710145,68.10461956521739,1.1947463768115942,92.0,0.0,2.0,2.0,82.53866181882772,93.701115663017,85.88739797208449,6.298884336983014,67.81233764898062,,高原避暑型
昆明,2024,冬季,25.0389,102.7183,91,10.2,16.44065934065934,4.914285714285715,11.526373626373628,7.237362637362637,-2.9626373626373628,67.85714285714286,100.0,1.098901098901099,47,0,20.64065934065934,46.04835164835164,14,32,8.870983302808304,69,5,14.972967032967032,0,0,3,0,19.315613553113558,24.646932234432235,490.1456043956044,22.19143772893773,16.431272893772896,60.52106227106228,1.5146520146520148,87.0,0.0,0.0,0.0,62.85728983054359,93.3805389844602,72.01426457671856,6.619461015539804,,81.43142758427837,高原避暑型
昆明,2025,秋季,25.0389,102.7183,91,15.183516483516485,19.582417582417584,11.67142857142857,7.91098901098901,15.112087912087912,-0.0714285714285714,82.3076923076923,529.5,5.818681318681318,79,3,11.585714285714284,31.663736263736265,0,0,7.538120421245422,57,15,14.369230769230768,0,0,2,0,20.108150183150183,20.25357142857143,503.9052197802198,29.64839743589744,10.888736263736265,47.9441391941392,0.0943223443223443,86.0,0.0,0.0,0.0,73.57280786959535,93.67940533058464,79.60478710789214,6.320594669415361,,,高原避暑型
昆明,2025,春季,25.0389,102.7183,92,17.068478260869565,23.222826086956523,11.575,11.64782608695652,15.38695652173913,-1.681521739130435,58.98913043478261,328.8,3.573913043478261,64,4,17.43804347826087,46.51195652173914,0,40,9.474517814009662,69,9,20.035326086956523,1,0,0,0,22.67332427536232,26.066576086956523,421.7490942028985,14.907019927536233,7.236322463768116,103.46693840579712,7.699728260869565,76.0,0.0,22.0,57.0,76.90387049387869,91.5132558170032,81.28668609081603,8.486744182996791,,,高原避暑型
昆明,2025,夏季,25.0389,102.7183,92,19.125,23.768478260869564,15.56413043478261,8.204347826086956,20.43695652173913,1.3119565217391302,82.54347826086956,917.3,9.970652173913043,91,4,11.51304347826087,32.42391304347826,0,1,8.980865700483092,63,9,19.16163043478261,0,0,0,0,18.676177536231883,19.468795289855077,422.0421195652174,24.25602355072464,7.116893115942029,67.77355072463769,1.7033514492753623,92.0,0.0,4.0,5.0,81.33099795099298,93.26959439797352,84.91257688508713,6.730405602026476,68.21636226785307,,高原避暑型
