time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,shortwave_radiation_sum,city,lat,lon,year,month,day,season,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust
2023-03-23,22.6,10.2,16.5,17.1,8.3,12.4,42,0.0,0.0,28.2,63.7,41279.1,23.02,昆明,25.0389,102.7183,2023,3,23,spring,10.958333333333334,16.129166666666666,217.33333333333331,14.591666666666669,11.2875,88.45833333333333,1.2083333333333333
2023-03-24,23.1,7.8,16.2,18.9,4.3,12.1,35,2.4,2.4,28.8,60.8,42083.33,23.11,昆明,25.0389,102.7183,2023,3,24,spring,11.7375,17.05,235.70833333333331,19.48333333333333,13.870833333333332,88.20833333333333,0.5
2023-03-25,24.5,7.4,16.2,20.2,4.0,12.6,39,0.0,0.0,22.4,48.2,42456.83,23.51,昆明,25.0389,102.7183,2023,3,25,spring,15.5125,22.5875,290.5,28.6375,16.791666666666668,80.33333333333333,1.0
2023-03-26,24.5,6.8,16.1,20.3,5.0,12.9,52,0.6,0.6,26.3,58.7,35488.43,22.49,昆明,25.0389,102.7183,2023,3,26,spring,20.575,29.929166666666664,401.875,36.891666666666666,17.845833333333335,70.83333333333333,1.5833333333333333
2023-03-27,24.7,8.0,16.0,20.8,6.0,12.9,53,0.4,0.4,26.3,56.5,26699.75,19.35,昆明,25.0389,102.7183,2023,3,27,spring,24.804166666666664,36.04166666666666,369.25,25.3,18.27083333333333,83.0,1.8333333333333333
2023-03-28,22.3,9.5,14.5,18.5,8.5,12.8,72,4.2,4.2,25.5,55.8,35896.25,17.16,昆明,25.0389,102.7183,2023,3,28,spring,44.85,64.67916666666666,465.9166666666667,32.6875,16.75,85.91666666666667,1.7083333333333333
2023-03-29,22.7,7.8,14.9,19.4,5.8,12.5,64,0.8,0.8,24.0,52.6,42707.23,23.12,昆明,25.0389,102.7183,2023,3,29,spring,31.866666666666664,45.84583333333333,434.0416666666667,32.05416666666667,17.391666666666666,86.16666666666667,0.625
2023-03-30,24.0,9.9,15.8,19.0,8.5,12.7,50,0.0,0.0,25.8,55.8,42771.67,24.32,昆明,25.0389,102.7183,2023,3,30,spring,18.6625,26.98333333333333,298.0,26.54583333333333,16.816666666666666,87.20833333333333,0.625
2023-03-31,22.5,7.6,16.2,18.4,4.2,12.4,37,0.0,0.0,24.7,54.7,37782.88,19.14,昆明,25.0389,102.7183,2023,3,31,spring,19.508333333333333,28.308333333333334,246.375,11.279166666666669,19.1375,110.70833333333331,1.125
2023-04-01,25.1,7.8,16.9,21.3,4.8,13.4,42,0.0,0.0,25.7,56.2,42896.87,25.06,昆明,25.0389,102.7183,2023,4,1,spring,20.891666666666666,30.245833333333334,259.9166666666667,13.2875,22.71666666666667,111.08333333333331,1.1666666666666667
2023-04-02,22.2,10.9,16.7,17.5,8.7,13.1,49,0.3,0.3,31.6,69.5,42958.96,21.29,昆明,25.0389,102.7183,2023,4,2,spring,19.916666666666668,28.891666666666666,262.8333333333333,8.450000000000001,11.754166666666668,117.04166666666669,0.7083333333333334
2023-04-03,22.9,10.6,16.6,18.1,8.4,12.6,49,0.0,0.0,29.8,64.1,43020.61,24.75,昆明,25.0389,102.7183,2023,4,3,spring,12.495833333333332,18.229166666666668,225.45833333333331,10.170833333333333,9.108333333333333,110.70833333333331,1.0
2023-04-04,24.1,10.1,17.1,19.5,7.5,12.9,37,0.0,0.0,27.9,59.8,43081.72,26.02,昆明,25.0389,102.7183,2023,4,4,spring,10.9125,15.829166666666666,211.91666666666663,8.229166666666666,8.887500000000001,116.91666666666669,0.875
2023-04-05,26.4,9.9,18.2,22.1,7.1,14.5,37,0.0,0.0,27.7,60.1,43142.2,24.58,昆明,25.0389,102.7183,2023,4,5,spring,11.545833333333334,16.783333333333335,195.70833333333331,4.958333333333333,8.929166666666667,117.75,0.7083333333333334
2023-04-06,25.5,9.9,18.1,22.6,7.5,14.9,40,0.0,0.0,26.3,59.0,32400.0,20.26,昆明,25.0389,102.7183,2023,4,6,spring,17.120833333333334,24.975,206.54166666666663,8.416666666666666,14.925,111.04166666666669,1.4166666666666667
2023-04-07,26.2,9.4,18.4,22.2,6.8,15.1,38,0.0,0.0,23.8,51.8,43238.4,26.33,昆明,25.0389,102.7183,2023,4,7,spring,19.47083333333333,28.3125,268.2916666666667,18.325,17.454166666666666,112.41666666666669,1.2083333333333333
2023-04-08,27.0,9.5,17.9,24.4,8.3,15.6,54,0.1,0.1,22.0,51.1,39625.79,24.84,昆明,25.0389,102.7183,2023,4,8,spring,27.2,39.125,408.1666666666667,35.19166666666667,21.175,88.875,0.5
2023-04-09,28.0,10.2,19.4,23.4,9.1,16.3,48,0.0,0.0,26.3,56.9,43213.19,26.47,昆明,25.0389,102.7183,2023,4,9,spring,37.1875,53.3875,468.25,11.595833333333331,19.0875,119.41666666666669,0.5
2023-04-10,28.1,14.9,21.3,23.9,11.3,17.4,27,0.0,0.0,25.6,57.2,43200.61,26.58,昆明,25.0389,102.7183,2023,4,10,spring,26.34583333333333,37.92916666666667,326.375,6.904166666666666,12.979166666666666,138.75,1.0
2023-04-11,28.5,15.1,22.0,25.0,11.1,17.6,22,0.0,0.0,21.7,49.3,43200.0,26.83,昆明,25.0389,102.7183,2023,4,11,spring,21.95833333333333,31.5625,319.75,13.166666666666666,13.720833333333331,134.25,0.875
2023-04-12,28.2,12.6,20.8,23.9,9.4,16.8,25,0.0,0.0,23.8,52.9,43200.0,27.24,昆明,25.0389,102.7183,2023,4,12,spring,28.191666666666663,40.49583333333333,402.625,26.1625,16.066666666666666,130.875,0.4583333333333333
2023-04-13,28.5,13.5,21.0,23.5,10.3,16.7,24,0.0,0.0,27.9,60.8,43419.37,27.46,昆明,25.0389,102.7183,2023,4,13,spring,37.72916666666666,54.1,459.9583333333333,17.25,13.116666666666667,158.625,0.375
2023-04-14,29.1,13.6,22.0,27.1,10.5,18.6,25,0.0,0.0,20.5,48.2,43200.0,26.73,昆明,25.0389,102.7183,2023,4,14,spring,42.958333333333336,61.62083333333334,567.75,33.041666666666664,18.03333333333333,147.91666666666666,0.4166666666666667
2023-04-15,24.8,14.2,19.1,24.3,11.1,17.2,52,0.0,0.0,20.3,49.7,38334.07,22.68,昆明,25.0389,102.7183,2023,4,15,spring,31.141666666666666,44.71666666666667,404.2083333333333,13.9375,12.733333333333334,137.5,0.6666666666666666
2023-04-16,29.2,13.1,21.2,27.0,12.4,19.3,51,0.0,0.0,21.5,48.2,43200.0,25.82,昆明,25.0389,102.7183,2023,4,16,spring,45.75,65.55,494.0,11.254166666666668,18.941666666666663,140.20833333333334,0.75
2023-04-17,31.0,17.2,23.5,26.2,13.6,19.5,32,0.0,0.0,28.8,64.4,43370.26,26.81,昆明,25.0389,102.7183,2023,4,17,spring,32.775,47.00416666666666,367.9166666666667,1.7166666666666668,4.9375,153.20833333333334,0.5
2023-04-18,30.4,17.5,23.6,26.0,13.9,19.6,27,0.0,0.0,25.6,55.8,43200.0,26.28,昆明,25.0389,102.7183,2023,4,18,spring,24.933333333333334,35.87083333333333,328.9166666666667,5.041666666666667,10.504166666666666,150.91666666666666,0.7083333333333334
2023-04-19,30.0,12.9,22.4,28.5,12.1,20.4,39,0.0,0.0,18.4,43.6,43603.92,26.9,昆明,25.0389,102.7183,2023,4,19,spring,28.2125,40.54583333333333,355.9583333333333,16.470833333333335,21.17083333333333,132.33333333333334,0.7916666666666666
2023-04-20,30.3,15.1,23.4,25.3,12.8,19.4,26,0.0,0.0,28.0,62.3,43591.91,27.13,昆明,25.0389,102.7183,2023,4,20,spring,24.004166666666663,34.612500000000004,322.5416666666667,14.770833333333334,11.129166666666668,131.33333333333334,0.5833333333333334
2023-04-21,28.7,15.7,22.7,24.2,12.7,18.4,26,0.0,0.0,27.9,61.9,43200.0,27.52,昆明,25.0389,102.7183,2023,4,21,spring,18.441666666666663,26.92083333333333,279.4166666666667,12.970833333333331,11.1,126.20833333333331,1.125
2023-04-22,28.5,16.6,21.8,25.4,13.3,18.4,34,0.6,0.6,24.7,66.6,43200.0,25.24,昆明,25.0389,102.7183,2023,4,22,spring,18.758333333333333,27.2875,305.1666666666667,14.904166666666669,12.083333333333334,120.54166666666669,1.2083333333333333
2023-04-23,27.5,14.4,21.0,23.8,12.5,17.8,38,0.1,0.1,25.9,58.3,43295.84,26.7,昆明,25.0389,102.7183,2023,4,23,spring,19.225,27.89583333333333,285.9583333333333,11.879166666666668,11.666666666666666,116.58333333333331,0.5416666666666666
2023-04-24,27.5,13.6,20.8,24.0,11.6,17.4,36,0.1,0.1,28.4,62.6,43283.29,26.14,昆明,25.0389,102.7183,2023,4,24,spring,18.629166666666663,26.96666666666667,262.9583333333333,11.970833333333331,19.8125,107.25,0.4583333333333333
2023-04-25,25.2,9.8,18.2,24.0,7.8,15.9,48,3.0,3.0,17.3,38.2,43270.67,22.4,昆明,25.0389,102.7183,2023,4,25,spring,21.666666666666668,31.34583333333333,264.2916666666667,12.0125,20.729166666666668,112.20833333333331,0.5
2023-04-26,26.0,10.6,17.6,23.4,8.7,15.1,54,0.6,0.6,27.1,58.3,36174.4,21.78,昆明,25.0389,102.7183,2023,4,26,spring,21.53333333333333,31.1,319.3333333333333,11.691666666666668,14.783333333333331,111.41666666666669,0.5
2023-04-27,26.0,12.6,19.1,22.4,11.3,16.3,54,0.0,0.0,28.5,64.1,43506.53,25.82,昆明,25.0389,102.7183,2023,4,27,spring,18.675,27.2,293.4583333333333,14.520833333333334,11.154166666666669,103.41666666666669,0.5833333333333334
2023-04-28,27.0,13.8,19.3,24.2,12.3,17.0,52,1.6,1.6,23.5,64.1,43755.79,23.85,昆明,25.0389,102.7183,2023,4,28,spring,19.504166666666663,28.2375,311.375,17.516666666666666,11.575,107.5,0.7916666666666666
2023-04-29,21.6,9.3,15.5,20.4,6.2,13.3,61,4.1,4.1,20.1,45.0,39897.77,22.32,昆明,25.0389,102.7183,2023,4,29,spring,24.27083333333333,34.90416666666667,342.3333333333333,29.758333333333336,17.51666666666667,82.625,0.4166666666666667
2023-04-30,23.0,8.7,14.9,21.8,7.0,13.5,69,10.0,10.0,12.6,41.8,33994.91,17.8,昆明,25.0389,102.7183,2023,4,30,spring,32.19583333333333,46.1875,326.3333333333333,25.870833333333334,17.979166666666668,88.25,1.1666666666666667
2023-05-01,24.6,12.1,17.6,22.5,11.9,16.0,69,0.9,0.9,22.7,53.3,36256.16,22.05,昆明,25.0389,102.7183,2023,5,1,spring,21.375,30.775,375.2083333333333,24.97083333333333,16.366666666666667,84.58333333333333,0.5
2023-05-02,25.5,13.7,19.5,23.4,12.3,17.0,57,0.3,0.3,26.2,60.5,42626.74,24.01,昆明,25.0389,102.7183,2023,5,2,spring,19.966666666666665,28.77916666666667,317.5,14.55,11.520833333333334,95.125,0.25
2023-05-03,26.9,14.2,20.3,22.5,12.9,16.8,48,0.0,0.0,32.6,68.8,43233.58,23.04,昆明,25.0389,102.7183,2023,5,3,spring,13.441666666666668,19.504166666666663,234.375,10.1375,8.5125,96.125,0.4583333333333333
2023-05-04,30.0,15.2,22.2,26.0,12.3,18.5,35,0.0,0.0,29.9,64.8,44536.95,26.68,昆明,25.0389,102.7183,2023,5,4,spring,7.95,11.5625,210.875,10.458333333333334,9.125,99.66666666666669,0.5
2023-05-05,30.4,16.5,23.2,27.4,14.0,20.0,37,0.0,0.0,29.0,64.1,44506.42,28.02,昆明,25.0389,102.7183,2023,5,5,spring,9.720833333333331,14.054166666666667,195.25,7.658333333333334,8.779166666666667,92.125,0.4166666666666667
2023-05-06,29.0,16.1,22.9,26.6,14.3,20.0,38,0.0,0.0,22.7,52.6,44211.21,25.4,昆明,25.0389,102.7183,2023,5,6,spring,10.825,15.6,189.04166666666663,6.2,11.15,102.29166666666669,0.2083333333333333
2023-05-07,30.9,14.4,23.0,27.3,12.5,20.3,33,0.0,0.0,23.6,51.8,43672.1,27.17,昆明,25.0389,102.7183,2023,5,7,spring,14.5875,20.966666666666665,207.25,11.141666666666666,18.5125,109.29166666666669,0.25
2023-05-08,31.6,15.6,22.1,28.6,14.8,20.4,54,1.6,1.6,29.3,61.6,40563.17,25.36,昆明,25.0389,102.7183,2023,5,8,spring,13.620833333333332,19.508333333333333,266.1666666666667,12.041666666666666,13.3875,111.125,0.0
2023-05-09,30.1,15.7,22.5,25.7,16.3,20.3,53,0.4,0.4,28.6,63.4,42695.8,24.61,昆明,25.0389,102.7183,2023,5,9,spring,20.245833333333334,29.1375,293.0833333333333,15.104166666666666,11.779166666666669,103.0,0.3333333333333333
2023-05-10,28.2,14.9,21.0,26.0,14.9,19.4,53,0.1,0.1,27.1,58.7,40185.04,19.84,昆明,25.0389,102.7183,2023,5,10,spring,23.241666666666664,33.4375,339.7916666666667,21.97083333333333,13.754166666666668,103.95833333333331,0.5416666666666666
2023-05-11,27.4,11.8,19.2,25.3,11.1,17.9,62,0.3,0.3,23.4,49.0,43798.15,23.5,昆明,25.0389,102.7183,2023,5,11,spring,23.4,33.6625,380.1666666666667,30.3625,17.258333333333333,94.66666666666669,0.25
2023-05-12,22.0,12.9,16.4,22.0,11.4,14.9,70,2.3,2.3,17.6,40.0,26170.27,17.91,昆明,25.0389,102.7183,2023,5,12,spring,15.508333333333333,22.17083333333333,346.3333333333333,14.504166666666668,10.966666666666669,93.08333333333331,0.0
2023-05-13,16.5,13.1,14.5,16.2,11.9,13.9,83,7.5,7.5,14.7,31.7,0.0,6.58,昆明,25.0389,102.7183,2023,5,13,spring,25.5375,36.41666666666666,387.6666666666667,29.39583333333333,17.266666666666666,73.29166666666667,0.0
2023-05-14,16.2,12.1,13.9,14.6,10.7,13.1,81,10.6,10.6,12.0,25.6,1125.98,6.83,昆明,25.0389,102.7183,2023,5,14,spring,25.46666666666667,36.81666666666667,430.125,54.09583333333333,21.59166666666667,59.833333333333336,1.5
2023-05-15,19.2,12.4,15.2,17.9,11.1,14.1,77,8.1,8.1,21.6,53.3,14598.93,10.92,昆明,25.0389,102.7183,2023,5,15,spring,34.17916666666667,49.0375,659.1666666666666,58.55833333333334,32.62916666666667,46.75,0.625
2023-05-16,24.1,14.0,18.2,20.2,12.6,16.0,65,0.3,0.3,26.1,56.2,34495.75,19.26,昆明,25.0389,102.7183,2023,5,16,spring,11.35,16.337500000000002,304.0416666666667,23.65,13.475,73.16666666666667,0.4166666666666667
2023-05-17,26.2,13.6,19.4,24.5,11.8,17.5,53,0.0,0.0,21.8,46.8,42737.49,24.81,昆明,25.0389,102.7183,2023,5,17,spring,16.400000000000002,23.98333333333333,297.3333333333333,18.566666666666663,16.787499999999998,102.16666666666669,2.0
2023-05-18,27.0,13.1,20.2,27.5,12.2,19.6,55,0.1,0.1,14.2,32.0,45776.85,27.17,昆明,25.0389,102.7183,2023,5,18,spring,23.1375,33.266666666666666,316.5833333333333,19.0875,31.445833333333336,107.91666666666669,0.6666666666666666
2023-05-19,28.5,12.7,21.0,27.2,13.0,19.9,57,0.0,0.0,18.9,42.5,46771.28,26.25,昆明,25.0389,102.7183,2023,5,19,spring,23.445833333333336,34.09583333333333,290.375,20.966666666666665,30.870833333333334,100.33333333333331,1.7083333333333333
2023-05-20,27.8,13.7,21.3,25.8,12.6,19.5,50,0.0,0.0,21.3,46.4,43588.47,22.52,昆明,25.0389,102.7183,2023,5,20,spring,16.366666666666667,24.02083333333333,285.3333333333333,20.14583333333333,23.77916666666667,93.75,2.375
2023-05-21,30.5,14.7,22.7,27.8,13.7,20.2,41,0.0,0.0,23.6,51.1,47085.05,30.04,昆明,25.0389,102.7183,2023,5,21,spring,14.25,21.03333333333333,290.0833333333333,26.870833333333334,15.570833333333333,93.45833333333331,1.625
2023-05-22,30.9,15.2,23.4,28.3,13.0,20.7,32,0.0,0.0,19.2,42.5,47057.23,30.39,昆明,25.0389,102.7183,2023,5,22,spring,14.533333333333331,21.33333333333333,269.75,27.875,19.35,97.66666666666669,1.0416666666666667
2023-05-23,29.5,15.2,23.2,26.8,14.0,20.7,37,0.0,0.0,23.9,52.9,47130.73,26.16,昆明,25.0389,102.7183,2023,5,23,spring,15.570833333333333,22.7,226.0,12.533333333333331,20.9875,115.625,0.9166666666666666
2023-05-24,31.0,14.2,23.1,28.9,14.5,21.4,46,0.0,0.0,22.3,46.1,45661.89,28.72,昆明,25.0389,102.7183,2023,5,24,spring,21.366666666666664,31.02916666666667,253.375,13.2625,21.391666666666666,113.91666666666669,1.5833333333333333
2023-05-25,29.6,16.9,23.3,27.9,16.5,21.5,44,0.0,0.0,22.7,51.8,47178.44,27.71,昆明,25.0389,102.7183,2023,5,25,spring,16.245833333333334,23.7625,251.91666666666663,10.125,16.770833333333332,110.95833333333331,1.75
2023-05-26,27.5,15.9,22.1,24.4,16.1,20.2,53,0.4,0.4,22.4,49.7,46929.35,22.29,昆明,25.0389,102.7183,2023,5,26,spring,15.5125,22.59166666666667,254.41666666666663,9.670833333333333,16.054166666666667,108.33333333333331,1.25
2023-05-27,30.2,16.3,23.1,28.3,16.2,21.4,46,0.0,0.0,22.3,50.8,47501.49,29.15,昆明,25.0389,102.7183,2023,5,27,spring,11.933333333333332,17.462500000000002,224.20833333333331,12.108333333333334,14.854166666666666,105.66666666666669,1.125
2023-05-28,31.5,15.4,23.6,29.2,15.2,22.0,44,0.0,0.0,19.7,45.0,47801.07,29.39,昆明,25.0389,102.7183,2023,5,28,spring,13.558333333333332,19.79583333333333,260.625,25.870833333333334,17.491666666666667,93.375,0.7916666666666666
2023-05-29,31.5,16.2,24.3,30.7,16.5,23.6,50,0.3,0.3,17.1,39.2,47552.25,26.5,昆明,25.0389,102.7183,2023,5,29,spring,16.470833333333335,23.933333333333334,257.875,21.175,17.175,88.75,0.875
2023-05-30,30.7,17.4,23.5,31.3,17.9,23.9,59,5.1,5.1,15.2,38.5,40988.85,26.37,昆明,25.0389,102.7183,2023,5,30,spring,23.1875,33.46666666666667,253.91666666666663,20.745833333333334,30.8375,89.20833333333333,0.4166666666666667
2023-05-31,33.0,16.4,24.8,31.6,17.4,24.5,56,0.1,0.1,18.8,42.5,47052.64,26.68,昆明,25.0389,102.7183,2023,5,31,spring,18.9,27.204166666666666,228.95833333333331,21.941666666666663,24.58333333333333,89.41666666666667,0.0
2023-06-01,33.5,18.2,26.4,32.4,19.1,25.3,45,0.0,0.0,23.1,48.6,47077.36,28.12,昆明,25.0389,102.7183,2023,6,1,summer,12.595833333333331,18.245833333333334,209.20833333333331,13.741666666666667,18.9125,103.0,0.4166666666666667
2023-06-02,31.5,19.5,24.5,30.7,20.3,24.1,54,1.4,1.4,21.3,52.2,46274.18,24.84,昆明,25.0389,102.7183,2023,6,2,summer,15.829166666666666,22.879166666666663,245.875,17.104166666666668,14.7375,98.75,0.5833333333333334
2023-06-03,29.5,17.2,23.4,28.9,18.5,23.1,59,2.3,2.3,20.5,43.6,45512.7,24.31,昆明,25.0389,102.7183,2023,6,3,summer,18.4,26.3875,279.9583333333333,20.7375,17.166666666666668,90.70833333333331,0.1666666666666666
2023-06-04,31.8,17.6,24.4,30.2,18.3,23.6,52,1.2,1.2,19.4,43.9,46053.84,26.78,昆明,25.0389,102.7183,2023,6,4,summer,17.808333333333334,25.65833333333333,268.5833333333333,8.841666666666667,16.008333333333333,113.375,0.4166666666666667
2023-06-05,27.8,17.0,20.9,28.3,17.9,21.4,73,17.7,17.7,20.9,46.4,39591.51,21.03,昆明,25.0389,102.7183,2023,6,5,summer,17.008333333333333,24.34583333333333,255.125,16.129166666666666,17.9875,83.95833333333333,0.125
2023-06-06,22.9,15.6,18.9,24.1,16.0,19.1,79,7.4,7.4,15.5,37.4,32478.68,17.79,昆明,25.0389,102.7183,2023,6,6,summer,17.95416666666667,25.65,287.7916666666667,18.3,18.216666666666665,96.95833333333331,0.0
2023-06-07,25.3,16.2,19.9,26.6,17.3,20.5,76,3.6,3.6,15.6,34.6,40287.79,20.24,昆明,25.0389,102.7183,2023,6,7,summer,19.204166666666666,27.4375,281.0,31.241666666666664,19.204166666666666,76.29166666666667,0.0
2023-06-08,24.1,16.2,19.2,25.1,14.9,19.8,78,4.1,4.1,18.7,40.7,32869.53,18.49,昆明,25.0389,102.7183,2023,6,8,summer,18.558333333333334,26.52083333333333,254.58333333333331,28.45833333333333,16.2,76.75,0.0
2023-06-09,24.8,14.6,18.9,24.1,13.4,17.6,55,0.4,0.4,14.1,33.5,23701.04,19.48,昆明,25.0389,102.7183,2023,6,9,summer,15.329166666666666,22.1125,228.58333333333331,23.4625,14.895833333333334,90.04166666666667,0.9583333333333334
2023-06-10,22.1,12.9,18.2,19.7,11.9,16.5,54,0.0,0.0,15.0,35.6,19629.79,13.7,昆明,25.0389,102.7183,2023,6,10,summer,19.6875,28.58333333333333,248.875,32.483333333333334,17.908333333333335,86.08333333333333,1.875
2023-06-11,24.4,13.6,19.5,23.9,12.2,18.7,54,0.0,0.0,14.6,35.3,33564.05,20.14,昆明,25.0389,102.7183,2023,6,11,summer,28.066666666666663,40.516666666666666,268.5833333333333,34.95,22.008333333333336,100.79166666666669,1.8333333333333333
2023-06-12,24.7,15.5,19.2,26.6,16.3,20.2,79,16.3,16.3,11.2,30.6,33995.83,18.94,昆明,25.0389,102.7183,2023,6,12,summer,35.47083333333333,50.73333333333333,390.7916666666667,48.7625,28.15833333333333,70.58333333333333,0.2916666666666667
2023-06-13,24.4,15.3,18.8,26.0,14.0,18.9,72,2.3,2.3,13.3,31.0,33818.35,22.9,昆明,25.0389,102.7183,2023,6,13,summer,23.133333333333336,33.7125,263.25,33.09583333333333,19.175,82.54166666666667,2.5416666666666665
2023-06-14,21.3,14.6,17.6,21.1,15.1,17.6,82,10.4,10.4,17.2,37.4,17472.3,14.82,昆明,25.0389,102.7183,2023,6,14,summer,27.804166666666664,39.97083333333333,287.5833333333333,39.5,18.341666666666665,75.0,1.0833333333333333
2023-06-15,22.6,16.0,18.6,23.0,16.5,19.4,87,9.7,9.7,16.2,37.4,24232.71,15.71,昆明,25.0389,102.7183,2023,6,15,summer,16.099999999999998,23.008333333333336,305.9583333333333,33.225,17.945833333333333,59.125,0.0
2023-06-16,25.7,15.7,20.4,25.7,16.6,20.6,74,0.9,0.9,21.1,46.1,39510.81,24.45,昆明,25.0389,102.7183,2023,6,16,summer,19.070833333333333,27.675,347.25,37.42916666666667,21.016666666666666,64.875,1.8333333333333333
2023-06-17,26.2,15.2,20.8,25.3,15.8,20.7,69,0.0,0.0,20.5,45.0,48293.88,23.76,昆明,25.0389,102.7183,2023,6,17,summer,17.908333333333335,26.0125,312.7916666666667,34.59583333333333,19.883333333333333,62.958333333333336,1.9166666666666667
2023-06-18,26.0,16.0,21.1,27.3,16.8,21.5,72,1.3,1.3,16.7,37.4,46797.81,24.18,昆明,25.0389,102.7183,2023,6,18,summer,17.183333333333334,24.754166666666663,318.9166666666667,37.94166666666667,22.241666666666664,60.958333333333336,0.7916666666666666
2023-06-19,25.1,16.4,20.1,26.6,17.7,21.5,80,10.5,10.5,14.9,33.5,41860.4,20.58,昆明,25.0389,102.7183,2023,6,19,summer,30.4375,43.5625,385.1666666666667,47.84583333333333,30.5,54.125,1.25
2023-06-20,24.2,15.9,19.0,25.7,17.1,20.3,86,27.4,27.4,13.4,32.4,38865.72,19.01,昆明,25.0389,102.7183,2023,6,20,summer,20.133333333333333,28.8625,307.9583333333333,36.03333333333333,20.766666666666666,60.875,0.4166666666666667
2023-06-21,25.5,16.3,19.6,27.5,16.8,21.0,85,16.2,16.2,17.0,38.9,30149.31,20.61,昆明,25.0389,102.7183,2023,6,21,summer,19.42083333333333,27.7875,350.4166666666667,37.4125,18.554166666666667,49.458333333333336,0.5416666666666666
2023-06-22,23.8,15.2,18.4,26.1,16.4,19.8,86,22.1,22.1,13.3,29.9,29437.55,19.89,昆明,25.0389,102.7183,2023,6,22,summer,19.454166666666666,27.84583333333333,294.4166666666667,35.6875,18.5875,53.125,0.4166666666666667
2023-06-23,21.0,15.0,17.3,21.8,15.4,18.3,92,27.9,27.9,13.7,30.6,7853.44,11.28,昆明,25.0389,102.7183,2023,6,23,summer,20.195833333333333,28.804166666666664,336.8333333333333,45.68333333333334,24.004166666666663,35.0,0.0
2023-06-24,23.6,14.6,18.5,23.0,14.9,18.3,72,1.9,1.9,13.5,32.4,43101.65,22.93,昆明,25.0389,102.7183,2023,6,24,summer,23.60833333333333,33.833333333333336,267.0416666666667,37.5,17.966666666666665,83.04166666666667,1.0416666666666667
2023-06-25,24.9,12.1,19.0,26.5,11.8,19.3,68,0.9,0.9,12.0,28.8,48174.12,26.72,昆明,25.0389,102.7183,2023,6,25,summer,39.8625,57.40833333333333,421.2916666666667,66.2625,35.325,90.58333333333331,2.0
2023-06-26,25.0,13.2,19.6,27.1,13.1,20.4,73,1.3,1.3,14.8,33.1,47909.98,25.53,昆明,25.0389,102.7183,2023,6,26,summer,38.175,54.92916666666667,420.875,60.79166666666666,35.55833333333333,109.20833333333331,1.4583333333333333
2023-06-27,26.0,15.2,20.9,27.3,15.3,21.5,70,1.3,1.3,16.3,36.7,47644.62,26.72,昆明,25.0389,102.7183,2023,6,27,summer,29.025,42.1125,374.2916666666667,44.1875,28.025,103.95833333333331,2.875
2023-06-28,26.8,15.8,21.7,27.7,16.4,22.1,68,1.1,1.1,16.8,38.9,47657.64,27.6,昆明,25.0389,102.7183,2023,6,28,summer,11.016666666666666,15.779166666666669,272.625,13.629166666666668,11.795833333333334,86.83333333333333,0.5416666666666666
2023-06-29,27.6,16.2,22.0,28.5,17.1,22.7,70,1.1,1.1,17.1,38.9,47112.63,26.3,昆明,25.0389,102.7183,2023,6,29,summer,10.804166666666667,15.320833333333333,252.20833333333331,15.995833333333332,12.516666666666666,62.75,0.0
2023-06-30,27.4,17.4,22.6,28.3,18.7,23.6,70,0.9,0.9,15.3,34.9,47124.96,24.31,昆明,25.0389,102.7183,2023,6,30,summer,12.0875,17.066666666666666,247.375,18.008333333333333,13.441666666666668,58.333333333333336,0.25
2023-07-01,29.0,17.8,23.3,30.7,19.3,24.2,66,0.3,0.3,16.5,37.8,46740.81,26.09,昆明,25.0389,102.7183,2023,7,1,summer,12.216666666666669,17.525000000000002,234.33333333333331,14.670833333333334,12.6375,67.45833333333333,1.0
2023-07-02,28.2,17.9,23.1,29.7,19.6,23.9,68,1.1,1.1,17.1,36.0,46869.53,26.46,昆明,25.0389,102.7183,2023,7,2,summer,14.975,21.383333333333336,231.91666666666663,13.841666666666669,12.55,66.79166666666667,1.3333333333333333
2023-07-03,28.6,17.2,22.8,29.8,18.7,23.8,70,1.3,1.3,18.6,38.9,46880.23,26.31,昆明,25.0389,102.7183,2023,7,3,summer,11.333333333333334,16.045833333333334,229.75,13.075,11.75,64.54166666666667,0.2916666666666667
2023-07-04,24.5,17.8,20.4,24.1,17.1,20.9,74,19.3,19.3,20.6,43.9,26242.87,17.76,昆明,25.0389,102.7183,2023,7,4,summer,10.2,14.466666666666669,240.625,17.616666666666667,12.445833333333333,64.16666666666667,0.0833333333333333
2023-07-05,25.9,15.9,20.2,26.8,15.6,20.5,69,2.3,2.3,19.3,40.0,39541.14,21.05,昆明,25.0389,102.7183,2023,7,5,summer,13.445833333333333,19.1,285.2916666666667,20.15,14.8875,73.375,0.1666666666666666
2023-07-06,26.8,17.5,21.7,27.3,18.2,21.8,73,0.9,0.9,24.6,51.8,42351.53,23.12,昆明,25.0389,102.7183,2023,7,6,summer,6.554166666666667,9.275,198.625,10.3875,9.566666666666666,52.083333333333336,0.0
