time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,city,lat,lon,year,month,day,season
2024-10-06,18.425,26.4,314.5416666666667,24.10833333333333,15.145833333333334,65.83333333333333,0.0,昆明,25.0389,102.7183,2024,10,6,autumn
2024-10-07,18.491666666666667,26.65,285.125,15.1375,11.5875,81.25,0.0,昆明,25.0389,102.7183,2024,10,7,autumn
2024-10-08,21.89583333333333,31.441666666666663,352.7083333333333,21.079166666666666,14.216666666666669,55.375,0.0,昆明,25.0389,102.7183,2024,10,8,autumn
2024-10-09,11.091666666666669,15.841666666666669,338.9166666666667,19.754166666666663,12.0625,55.083333333333336,0.0,昆明,25.0389,102.7183,2024,10,9,autumn
2024-10-10,9.625,13.720833333333331,357.0,19.6625,13.058333333333332,51.5,0.0,昆明,25.0389,102.7183,2024,10,10,autumn
2024-10-11,9.054166666666667,12.975,305.75,18.1625,11.633333333333333,52.41666666666666,0.0,昆明,25.0389,102.7183,2024,10,11,autumn
2024-10-12,14.3125,20.629166666666663,316.0416666666667,21.066666666666663,13.258333333333333,58.833333333333336,0.125,昆明,25.0389,102.7183,2024,10,12,autumn
2024-10-13,16.083333333333332,23.39583333333333,328.5,24.995833333333334,14.541666666666666,56.708333333333336,0.6666666666666666,昆明,25.0389,102.7183,2024,10,13,autumn
2024-10-14,16.479166666666668,23.9625,329.5416666666667,25.02916666666667,16.0125,53.41666666666666,0.9166666666666666,昆明,25.0389,102.7183,2024,10,14,autumn
2024-10-15,19.27083333333333,27.8,347.5416666666667,26.266666666666666,19.77083333333333,56.04166666666666,0.5416666666666666,昆明,25.0389,102.7183,2024,10,15,autumn
2024-10-16,11.904166666666669,17.099999999999998,281.0,21.2125,13.8375,54.875,0.0,昆明,25.0389,102.7183,2024,10,16,autumn
2024-10-17,14.591666666666669,21.008333333333333,347.1666666666667,24.425,15.858333333333334,49.625,0.25,昆明,25.0389,102.7183,2024,10,17,autumn
2024-10-18,20.641666666666666,29.90833333333333,513.9583333333334,38.19583333333333,26.704166666666666,46.5,0.4583333333333333,昆明,25.0389,102.7183,2024,10,18,autumn
2024-10-19,24.5,35.5125,499.625,42.8375,27.48333333333333,51.375,0.25,昆明,25.0389,102.7183,2024,10,19,autumn
2024-10-20,18.3,26.308333333333334,371.0833333333333,30.166666666666668,18.779166666666665,53.875,0.0,昆明,25.0389,102.7183,2024,10,20,autumn
2024-10-21,15.445833333333333,22.09166666666667,394.0833333333333,28.2375,22.183333333333334,37.708333333333336,0.0,昆明,25.0389,102.7183,2024,10,21,autumn
2024-10-22,13.691666666666668,19.58333333333333,511.5416666666667,25.3,24.579166666666666,31.25,0.0,昆明,25.0389,102.7183,2024,10,22,autumn
2024-10-23,15.329166666666666,22.070833333333336,365.9166666666667,21.96666666666667,15.2,51.625,0.3333333333333333,昆明,25.0389,102.7183,2024,10,23,autumn
2024-10-24,28.2875,40.82083333333333,596.9166666666666,41.46666666666666,32.916666666666664,46.79166666666666,0.7916666666666666,昆明,25.0389,102.7183,2024,10,24,autumn
2024-10-25,24.5625,35.24166666666667,599.0416666666666,45.575,33.02916666666667,40.958333333333336,0.0,昆明,25.0389,102.7183,2024,10,25,autumn
2024-10-26,21.3625,30.71666666666667,421.875,24.804166666666664,18.154166666666665,69.29166666666667,0.0,昆明,25.0389,102.7183,2024,10,26,autumn
2024-10-27,12.933333333333332,18.73333333333333,324.5833333333333,11.954166666666666,10.620833333333334,70.79166666666667,0.4583333333333333,昆明,25.0389,102.7183,2024,10,27,autumn
2024-10-28,20.5125,29.73333333333333,617.125,22.741666666666664,15.55,58.04166666666666,0.375,昆明,25.0389,102.7183,2024,10,28,autumn
2024-10-29,31.075,44.91666666666666,963.6666666666666,42.09166666666666,28.058333333333334,47.0,0.4583333333333333,昆明,25.0389,102.7183,2024,10,29,autumn
2024-10-30,20.28333333333333,29.3375,461.5,34.375,21.875,57.66666666666666,0.4583333333333333,昆明,25.0389,102.7183,2024,10,30,autumn
2024-10-31,26.6,38.266666666666666,595.2916666666666,42.61666666666667,29.525,46.41666666666666,0.375,昆明,25.0389,102.7183,2024,10,31,autumn
2024-11-01,17.079166666666666,24.7,542.375,20.504166666666663,14.3125,68.625,0.0,昆明,25.0389,102.7183,2024,11,1,autumn
2024-11-02,17.233333333333334,24.725,673.4166666666666,20.4,15.1875,54.66666666666666,0.0,昆明,25.0389,102.7183,2024,11,2,autumn
2024-11-03,29.495833333333334,42.44583333333333,863.75,41.18333333333333,30.3875,52.54166666666666,0.125,昆明,25.0389,102.7183,2024,11,3,autumn
2024-11-04,18.320833333333333,26.804166666666664,518.5,20.695833333333333,12.608333333333334,70.79166666666667,0.0,昆明,25.0389,102.7183,2024,11,4,autumn
2024-11-05,21.325,31.416666666666668,499.7916666666667,13.170833333333334,11.1375,84.54166666666667,0.0,昆明,25.0389,102.7183,2024,11,5,autumn
2024-11-06,23.125,33.32083333333333,696.625,26.63333333333333,15.3125,52.458333333333336,0.0,昆明,25.0389,102.7183,2024,11,6,autumn
2024-11-07,17.85833333333333,25.6125,700.75,20.7375,13.866666666666667,53.91666666666666,0.0,昆明,25.0389,102.7183,2024,11,7,autumn
2024-11-08,22.70833333333333,32.71666666666667,979.2083333333334,29.7125,27.2875,38.75,0.0,昆明,25.0389,102.7183,2024,11,8,autumn
2024-11-09,23.5875,33.825,1592.875,36.891666666666666,35.545833333333334,38.583333333333336,0.3333333333333333,昆明,25.0389,102.7183,2024,11,9,autumn
2024-11-10,31.391666666666666,45.175,1161.8333333333333,40.325,45.09583333333333,43.91666666666666,0.6666666666666666,昆明,25.0389,102.7183,2024,11,10,autumn
2024-11-11,21.425,30.741666666666664,703.875,40.28333333333333,35.56666666666667,36.333333333333336,0.125,昆明,25.0389,102.7183,2024,11,11,autumn
2024-11-12,20.4375,27.15,475.7083333333333,38.79583333333333,24.3375,38.91666666666666,0.0,昆明,25.0389,102.7183,2024,11,12,autumn
2024-11-13,21.079166666666666,21.225,829.375,36.72083333333333,14.029166666666669,52.875,0.0,昆明,25.0389,102.7183,2024,11,13,autumn
2024-11-14,23.325,24.004166666666663,1168.5833333333333,43.5375,18.004166666666666,56.79166666666666,0.5416666666666666,昆明,25.0389,102.7183,2024,11,14,autumn
2024-11-15,28.066666666666663,28.72083333333333,1127.7083333333333,48.21666666666667,21.491666666666664,57.0,0.2916666666666667,昆明,25.0389,102.7183,2024,11,15,autumn
2024-11-16,35.0125,35.67916666666667,1128.1666666666667,53.2625,26.2625,58.583333333333336,0.0,昆明,25.0389,102.7183,2024,11,16,autumn
2024-11-17,38.55833333333333,39.32083333333333,686.3333333333334,54.13333333333333,24.754166666666663,62.458333333333336,0.0,昆明,25.0389,102.7183,2024,11,17,autumn
2024-11-18,27.775,28.27916666666667,610.0,47.22083333333333,18.58333333333333,54.0,0.0,昆明,25.0389,102.7183,2024,11,18,autumn
2024-11-19,29.0375,29.141666666666666,533.5416666666666,40.71666666666667,17.870833333333334,53.75,0.0,昆明,25.0389,102.7183,2024,11,19,autumn
2024-11-20,37.6,37.725,500.7916666666667,43.48333333333333,17.820833333333333,42.91666666666666,0.0,昆明,25.0389,102.7183,2024,11,20,autumn
2024-11-21,19.633333333333333,19.683333333333334,494.5833333333333,28.291666666666668,9.9875,54.5,0.0,昆明,25.0389,102.7183,2024,11,21,autumn
2024-11-22,21.20833333333333,21.291666666666668,460.0416666666667,30.508333333333336,10.891666666666666,55.25,0.0,昆明,25.0389,102.7183,2024,11,22,autumn
2024-11-23,17.204166666666666,17.295833333333334,418.5,25.3875,10.545833333333333,60.333333333333336,0.0833333333333333,昆明,25.0389,102.7183,2024,11,23,autumn
2024-11-24,19.2,19.97083333333333,414.4166666666667,25.29583333333333,11.816666666666668,61.083333333333336,1.7083333333333333,昆明,25.0389,102.7183,2024,11,24,autumn
2024-11-25,24.1125,25.1,625.25,31.57083333333333,14.145833333333334,57.91666666666666,2.083333333333333,昆明,25.0389,102.7183,2024,11,25,autumn
2024-11-26,15.083333333333334,15.208333333333334,742.125,29.46666666666667,17.712500000000002,35.916666666666664,0.0,昆明,25.0389,102.7183,2024,11,26,autumn
2024-11-27,21.254166666666663,21.329166666666666,537.0,31.654166666666665,15.508333333333333,29.95833333333333,0.0,昆明,25.0389,102.7183,2024,11,27,autumn
2024-11-28,13.058333333333332,13.145833333333334,527.6666666666666,23.05,19.27083333333333,30.625,0.0833333333333333,昆明,25.0389,102.7183,2024,11,28,autumn
2024-11-29,25.53333333333333,25.84166666666667,573.5833333333334,27.916666666666668,17.691666666666666,44.083333333333336,0.5416666666666666,昆明,25.0389,102.7183,2024,11,29,autumn
2024-11-30,18.579166666666666,18.7375,633.5416666666666,26.8375,14.554166666666667,56.41666666666666,0.0,昆明,25.0389,102.7183,2024,11,30,autumn
2024-12-01,21.070833333333333,21.6875,881.4583333333334,36.0625,17.983333333333334,55.79166666666666,0.5,昆明,25.0389,102.7183,2024,12,1,winter
2024-12-02,27.116666666666664,28.1875,1284.8333333333333,39.84583333333333,21.475,54.79166666666666,1.25,昆明,25.0389,102.7183,2024,12,2,winter
2024-12-03,20.070833333333333,20.9625,1011.0833333333334,32.329166666666666,17.108333333333334,63.708333333333336,1.0833333333333333,昆明,25.0389,102.7183,2024,12,3,winter
2024-12-04,27.09583333333333,27.9375,895.375,41.954166666666666,20.870833333333334,52.66666666666666,0.5416666666666666,昆明,25.0389,102.7183,2024,12,4,winter
2024-12-05,27.3375,28.008333333333336,636.0416666666666,39.80833333333333,19.508333333333333,46.66666666666666,0.0,昆明,25.0389,102.7183,2024,12,5,winter
2024-12-06,26.46666666666667,26.59166666666667,453.6666666666667,35.333333333333336,15.779166666666669,44.16666666666666,0.0,昆明,25.0389,102.7183,2024,12,6,winter
2024-12-07,25.791666666666668,25.875,454.6666666666667,33.9,15.108333333333334,47.958333333333336,0.0,昆明,25.0389,102.7183,2024,12,7,winter
2024-12-08,21.05,21.175,472.2916666666667,27.479166666666668,14.454166666666666,44.125,0.0,昆明,25.0389,102.7183,2024,12,8,winter
2024-12-09,13.0625,13.116666666666667,447.5,13.308333333333332,8.716666666666667,72.58333333333333,0.0,昆明,25.0389,102.7183,2024,12,9,winter
2024-12-10,11.591666666666669,11.720833333333331,495.0833333333333,13.75,9.275,78.5,0.0,昆明,25.0389,102.7183,2024,12,10,winter
2024-12-11,26.09166666666667,26.52916666666667,542.125,25.320833333333336,16.75,73.91666666666667,0.9583333333333334,昆明,25.0389,102.7183,2024,12,11,winter
2024-12-12,21.5625,22.0625,532.125,24.4875,16.099999999999998,77.20833333333333,1.0,昆明,25.0389,102.7183,2024,12,12,winter
2024-12-13,24.558333333333334,24.65833333333333,598.2083333333334,31.7,17.820833333333333,37.54166666666666,0.0416666666666666,昆明,25.0389,102.7183,2024,12,13,winter
2024-12-14,16.591666666666665,16.604166666666668,675.5,22.15,21.34166666666667,38.333333333333336,0.0,昆明,25.0389,102.7183,2024,12,14,winter
2024-12-15,26.225,26.29583333333333,790.75,27.6,28.291666666666668,36.083333333333336,0.0,昆明,25.0389,102.7183,2024,12,15,winter
2024-12-16,33.75416666666667,33.833333333333336,731.0,36.875,20.758333333333333,43.04166666666666,0.0,昆明,25.0389,102.7183,2024,12,16,winter
2024-12-17,30.241666666666664,30.5125,1209.3333333333333,35.425000000000004,19.491666666666667,55.25,0.375,昆明,25.0389,102.7183,2024,12,17,winter
2024-12-18,16.970833333333335,16.974999999999998,547.9583333333334,22.866666666666664,14.858333333333334,48.16666666666666,0.0,昆明,25.0389,102.7183,2024,12,18,winter
2024-12-19,35.829166666666666,36.0,550.7916666666666,31.02916666666667,17.141666666666666,43.54166666666666,0.3333333333333333,昆明,25.0389,102.7183,2024,12,19,winter
2024-12-20,29.179166666666664,29.229166666666668,650.0,27.3375,15.504166666666668,55.875,0.0,昆明,25.0389,102.7183,2024,12,20,winter
2024-12-21,36.7625,36.891666666666666,606.75,37.8125,20.48333333333333,53.75,0.0,昆明,25.0389,102.7183,2024,12,21,winter
2024-12-22,27.566666666666663,27.70833333333333,564.8333333333334,26.754166666666663,16.679166666666667,61.54166666666666,0.25,昆明,25.0389,102.7183,2024,12,22,winter
2024-12-23,23.25,23.55,1059.25,32.36666666666667,17.145833333333332,62.0,0.0,昆明,25.0389,102.7183,2024,12,23,winter
2024-12-24,27.1625,27.325,645.5,32.358333333333334,17.758333333333333,64.58333333333333,0.0,昆明,25.0389,102.7183,2024,12,24,winter
2024-12-25,24.058333333333334,24.383333333333336,837.3333333333334,30.72083333333333,16.791666666666668,63.25,0.2916666666666667,昆明,25.0389,102.7183,2024,12,25,winter
2024-12-26,37.50833333333333,38.2125,1175.5416666666667,39.025,23.39583333333333,58.708333333333336,1.125,昆明,25.0389,102.7183,2024,12,26,winter
2024-12-27,38.083333333333336,38.7375,1053.2916666666667,36.92916666666667,20.441666666666663,59.79166666666666,1.125,昆明,25.0389,102.7183,2024,12,27,winter
2024-12-28,18.4875,18.570833333333333,931.5416666666666,26.3,25.40416666666667,41.0,0.0,昆明,25.0389,102.7183,2024,12,28,winter
2024-12-29,21.83333333333333,21.979166666666668,708.5,20.679166666666667,12.208333333333334,67.29166666666667,0.25,昆明,25.0389,102.7183,2024,12,29,winter
2024-12-30,15.591666666666669,15.7125,774.0416666666666,21.9375,12.683333333333332,71.16666666666667,0.0,昆明,25.0389,102.7183,2024,12,30,winter
2024-12-31,32.36666666666667,33.079166666666666,657.2916666666666,32.266666666666666,16.3875,48.333333333333336,1.5833333333333333,昆明,25.0389,102.7183,2024,12,31,winter
2025-01-01,27.929166666666664,29.133333333333336,594.5,33.75833333333333,15.4125,56.79166666666666,2.583333333333333,昆明,25.0389,102.7183,2025,1,1,winter
2025-01-02,38.4375,40.1375,909.75,44.90833333333333,24.14583333333333,49.04166666666666,3.0,昆明,25.0389,102.7183,2025,1,2,winter
2025-01-03,33.86666666666667,34.6125,746.6666666666666,34.12083333333333,15.491666666666667,56.375,1.75,昆明,25.0389,102.7183,2025,1,3,winter
2025-01-04,41.97916666666666,42.67916666666667,1228.0,43.26666666666667,21.704166666666666,55.208333333333336,1.4583333333333333,昆明,25.0389,102.7183,2025,1,4,winter
2025-01-05,17.958333333333332,18.258333333333333,651.2916666666666,21.70833333333333,21.8375,89.625,0.375,昆明,25.0389,102.7183,2025,1,5,winter
2025-01-06,46.6125,47.26666666666667,1315.7083333333333,33.3125,19.641666666666666,67.04166666666667,1.375,昆明,25.0389,102.7183,2025,1,6,winter
2025-01-07,26.916666666666668,27.141666666666666,636.2916666666666,24.875,13.433333333333332,75.125,0.3333333333333333,昆明,25.0389,102.7183,2025,1,7,winter
2025-01-08,25.929166666666664,26.204166666666666,420.875,22.4375,11.566666666666668,72.79166666666667,0.4166666666666667,昆明,25.0389,102.7183,2025,1,8,winter
2025-01-09,25.02916666666667,25.47083333333333,617.3333333333334,26.04583333333333,12.816666666666668,73.04166666666667,1.0,昆明,25.0389,102.7183,2025,1,9,winter
2025-01-10,14.283333333333331,14.629166666666668,654.9166666666666,26.15416666666667,21.258333333333333,27.041666666666668,0.2083333333333333,昆明,25.0389,102.7183,2025,1,10,winter
2025-01-11,12.6625,12.829166666666666,567.2083333333334,17.599999999999998,17.158333333333335,52.29166666666666,0.2083333333333333,昆明,25.0389,102.7183,2025,1,11,winter
2025-01-12,25.741666666666664,25.85833333333333,716.0416666666666,26.141666666666666,19.35,57.29166666666666,0.0416666666666666,昆明,25.0389,102.7183,2025,1,12,winter
2025-01-13,28.6625,28.84583333333333,911.7083333333334,28.9125,15.95,69.375,0.125,昆明,25.0389,102.7183,2025,1,13,winter
2025-01-14,24.95833333333333,25.21666666666667,912.0,32.3375,16.333333333333332,68.54166666666667,0.1666666666666666,昆明,25.0389,102.7183,2025,1,14,winter
2025-01-15,29.79583333333333,30.004166666666663,746.25,25.6125,22.1875,72.125,0.2916666666666667,昆明,25.0389,102.7183,2025,1,15,winter
2025-01-16,69.43333333333334,69.80416666666666,1162.125,47.90833333333333,24.27083333333333,52.41666666666666,0.875,昆明,25.0389,102.7183,2025,1,16,winter
2025-01-17,37.25416666666667,37.42916666666667,894.3333333333334,32.5125,17.695833333333333,74.70833333333333,0.0,昆明,25.0389,102.7183,2025,1,17,winter
2025-01-18,24.8125,25.104166666666668,1079.4166666666667,28.675,16.316666666666666,79.20833333333333,0.125,昆明,25.0389,102.7183,2025,1,18,winter
2025-01-19,33.17916666666667,33.420833333333334,818.6666666666666,32.487500000000004,16.279166666666665,65.04166666666667,0.0,昆明,25.0389,102.7183,2025,1,19,winter
2025-01-20,40.0875,40.37083333333333,1096.7083333333333,38.891666666666666,18.879166666666663,60.083333333333336,0.0,昆明,25.0389,102.7183,2025,1,20,winter
2025-01-21,32.725,32.7875,983.1666666666666,32.604166666666664,15.55,63.875,0.0,昆明,25.0389,102.7183,2025,1,21,winter
2025-01-22,35.68333333333333,35.862500000000004,738.5,34.43333333333333,17.183333333333334,64.83333333333333,0.0,昆明,25.0389,102.7183,2025,1,22,winter
2025-01-23,29.754166666666663,30.179166666666664,641.7083333333334,32.05833333333333,16.870833333333334,75.66666666666667,0.0,昆明,25.0389,102.7183,2025,1,23,winter
2025-01-24,7.8,8.120833333333334,522.7916666666666,8.950000000000001,6.808333333333334,105.70833333333331,0.4166666666666667,昆明,25.0389,102.7183,2025,1,24,winter
2025-01-25,17.320833333333333,17.841666666666665,746.25,16.558333333333334,10.791666666666666,88.5,0.8333333333333334,昆明,25.0389,102.7183,2025,1,25,winter
2025-01-26,6.825,9.416666666666666,454.5,7.158333333333334,11.066666666666668,86.75,5.25,昆明,25.0389,102.7183,2025,1,26,winter
2025-01-27,18.975,25.066666666666663,448.75,19.1625,11.804166666666667,78.45833333333333,12.791666666666666,昆明,25.0389,102.7183,2025,1,27,winter
2025-01-28,24.10833333333333,25.39583333333333,500.75,30.3875,11.879166666666668,49.958333333333336,2.583333333333333,昆明,25.0389,102.7183,2025,1,28,winter
2025-01-29,21.004166666666663,21.4,529.4583333333334,23.529166666666665,11.45,54.16666666666666,0.875,昆明,25.0389,102.7183,2025,1,29,winter
2025-01-30,18.97083333333333,19.495833333333334,488.6666666666667,10.933333333333332,6.604166666666667,83.0,1.1666666666666667,昆明,25.0389,102.7183,2025,1,30,winter
2025-01-31,12.766666666666666,13.304166666666667,605.0833333333334,10.4,7.45,94.91666666666669,1.0416666666666667,昆明,25.0389,102.7183,2025,1,31,winter
2025-02-01,23.204166666666666,24.075,672.7916666666666,13.545833333333334,9.304166666666667,97.33333333333331,1.9166666666666667,昆明,25.0389,102.7183,2025,2,1,winter
2025-02-02,29.929166666666664,30.729166666666668,545.5833333333334,22.78333333333333,13.379166666666668,83.875,1.6666666666666667,昆明,25.0389,102.7183,2025,2,2,winter
2025-02-03,14.95,15.15,715.6666666666666,18.575,18.466666666666665,55.708333333333336,0.1666666666666666,昆明,25.0389,102.7183,2025,2,3,winter
2025-02-04,28.191666666666663,28.445833333333336,872.9166666666666,20.566666666666663,14.954166666666666,55.583333333333336,0.2916666666666667,昆明,25.0389,102.7183,2025,2,4,winter
2025-02-05,31.570833333333336,31.704166666666666,627.1666666666666,22.491666666666664,10.908333333333331,69.08333333333333,0.0,昆明,25.0389,102.7183,2025,2,5,winter
2025-02-06,31.53333333333333,31.84166666666667,494.2083333333333,17.129166666666666,8.429166666666667,83.875,0.5416666666666666,昆明,25.0389,102.7183,2025,2,6,winter
2025-02-07,16.395833333333332,16.504166666666666,670.7083333333334,21.3375,15.166666666666666,45.708333333333336,0.125,昆明,25.0389,102.7183,2025,2,7,winter
2025-02-08,19.95,20.016666666666666,599.375,20.54583333333333,10.329166666666667,63.083333333333336,0.0,昆明,25.0389,102.7183,2025,2,8,winter
2025-02-09,26.016666666666666,26.1,558.875,17.308333333333334,7.970833333333332,66.08333333333333,0.0,昆明,25.0389,102.7183,2025,2,9,winter
2025-02-10,22.90833333333333,23.2125,502.25,13.870833333333332,7.054166666666667,79.66666666666667,0.5,昆明,25.0389,102.7183,2025,2,10,winter
2025-02-11,20.0,21.133333333333333,406.875,10.7,6.645833333333333,92.875,2.625,昆明,25.0389,102.7183,2025,2,11,winter
2025-02-12,15.570833333333333,17.116666666666667,532.7916666666666,14.0375,8.066666666666666,92.125,3.458333333333333,昆明,25.0389,102.7183,2025,2,12,winter
2025-02-13,21.366666666666664,22.6,410.2083333333333,18.4125,9.895833333333334,77.45833333333333,2.833333333333333,昆明,25.0389,102.7183,2025,2,13,winter
2025-02-14,23.254166666666663,26.35833333333333,386.1666666666667,11.6375,8.629166666666666,103.95833333333331,7.041666666666667,昆明,25.0389,102.7183,2025,2,14,winter
2025-02-15,30.541666666666668,31.995833333333334,678.3333333333334,13.358333333333334,9.5375,102.70833333333331,3.25,昆明,25.0389,102.7183,2025,2,15,winter
2025-02-16,52.57083333333333,55.425,900.75,31.95,16.208333333333332,74.95833333333333,6.375,昆明,25.0389,102.7183,2025,2,16,winter
2025-02-17,33.2875,36.13333333333333,649.2083333333334,21.22083333333333,10.529166666666669,86.41666666666667,6.041666666666667,昆明,25.0389,102.7183,2025,2,17,winter
2025-02-18,24.14583333333333,25.47083333333333,506.125,29.54583333333333,13.9,76.70833333333333,2.2916666666666665,昆明,25.0389,102.7183,2025,2,18,winter
2025-02-19,25.90833333333333,28.495833333333334,631.5,20.866666666666667,10.941666666666668,87.33333333333333,5.666666666666667,昆明,25.0389,102.7183,2025,2,19,winter
2025-02-20,31.27916666666667,33.56666666666667,514.25,26.75,12.595833333333331,87.25,5.25,昆明,25.0389,102.7183,2025,2,20,winter
2025-02-21,39.12916666666667,41.37916666666667,527.1666666666666,29.370833333333334,13.945833333333333,81.625,5.25,昆明,25.0389,102.7183,2025,2,21,winter
2025-02-22,28.775,30.758333333333336,442.625,16.5625,8.829166666666667,89.375,4.5,昆明,25.0389,102.7183,2025,2,22,winter
2025-02-23,37.05,39.79166666666666,495.125,24.879166666666663,10.945833333333333,76.125,6.083333333333333,昆明,25.0389,102.7183,2025,2,23,winter
2025-02-24,14.841666666666669,15.425,502.375,12.945833333333333,7.1000000000000005,71.83333333333333,1.4583333333333333,昆明,25.0389,102.7183,2025,2,24,winter
2025-02-25,18.166666666666668,19.195833333333333,437.375,13.066666666666668,6.408333333333334,86.33333333333333,2.4166666666666665,昆明,25.0389,102.7183,2025,2,25,winter
2025-02-26,20.941666666666663,22.65833333333333,451.4583333333333,18.445833333333333,8.6,87.66666666666667,3.625,昆明,25.0389,102.7183,2025,2,26,winter
2025-02-27,15.5,17.916666666666668,454.625,22.195833333333336,10.2125,98.875,5.125,昆明,25.0389,102.7183,2025,2,27,winter
2025-02-28,10.241666666666667,14.375,442.75,9.2875,6.483333333333333,107.58333333333331,9.208333333333334,昆明,25.0389,102.7183,2025,2,28,winter
2025-03-01,14.108333333333334,17.629166666666666,469.8333333333333,6.6875,5.383333333333333,110.29166666666669,7.958333333333333,昆明,25.0389,102.7183,2025,3,1,spring
2025-03-02,16.641666666666666,20.83333333333333,403.9166666666667,6.4875,5.55,110.79166666666669,9.791666666666666,昆明,25.0389,102.7183,2025,3,2,spring
2025-03-03,25.6,30.495833333333334,365.5416666666667,7.170833333333333,7.720833333333334,119.125,11.166666666666666,昆明,25.0389,102.7183,2025,3,3,spring
2025-03-04,15.25,18.058333333333334,325.7083333333333,7.758333333333333,6.320833333333333,109.0,6.541666666666667,昆明,25.0389,102.7183,2025,3,4,spring
2025-03-05,20.791666666666668,23.2875,439.75,11.845833333333331,7.508333333333333,107.625,5.708333333333333,昆明,25.0389,102.7183,2025,3,5,spring
2025-03-06,20.5375,21.308333333333334,476.5833333333333,15.741666666666667,10.3875,65.625,1.125,昆明,25.0389,102.7183,2025,3,6,spring
2025-03-07,21.245833333333334,21.875,467.625,11.404166666666669,6.133333333333333,94.08333333333331,1.375,昆明,25.0389,102.7183,2025,3,7,spring
2025-03-08,31.475,32.3375,469.375,13.441666666666668,5.266666666666667,95.75,2.1666666666666665,昆明,25.0389,102.7183,2025,3,8,spring
2025-03-09,22.933333333333334,23.73333333333333,415.25,13.808333333333332,6.254166666666666,96.20833333333331,1.875,昆明,25.0389,102.7183,2025,3,9,spring
2025-03-10,24.7625,26.2375,500.1666666666667,19.829166666666666,9.854166666666666,94.58333333333331,3.4166666666666665,昆明,25.0389,102.7183,2025,3,10,spring
2025-03-11,16.5625,18.554166666666667,536.1666666666666,12.15,7.620833333333334,114.0,4.5,昆明,25.0389,102.7183,2025,3,11,spring
2025-03-12,24.23333333333333,26.954166666666666,576.0833333333334,13.820833333333333,7.733333333333333,126.08333333333331,6.416666666666667,昆明,25.0389,102.7183,2025,3,12,spring
2025-03-13,33.0375,36.275,430.2083333333333,21.79583333333333,9.0,106.95833333333331,7.541666666666667,昆明,25.0389,102.7183,2025,3,13,spring
2025-03-14,31.47083333333333,37.3625,594.3333333333334,10.366666666666667,7.399999999999999,127.25,13.75,昆明,25.0389,102.7183,2025,3,14,spring
2025-03-15,23.34583333333333,29.070833333333336,502.75,12.670833333333334,9.0625,118.75,13.125,昆明,25.0389,102.7183,2025,3,15,spring
2025-03-16,24.445833333333336,26.10833333333333,444.3333333333333,13.1875,9.195833333333333,75.625,3.75,昆明,25.0389,102.7183,2025,3,16,spring
2025-03-17,31.433333333333334,33.487500000000004,449.3333333333333,14.775,5.341666666666666,84.08333333333333,4.916666666666667,昆明,25.0389,102.7183,2025,3,17,spring
2025-03-18,6.058333333333334,6.2625,359.9583333333333,9.8,9.445833333333333,77.45833333333333,0.375,昆明,25.0389,102.7183,2025,3,18,spring
2025-03-19,13.808333333333332,16.329166666666666,410.5833333333333,15.658333333333331,9.608333333333333,87.125,5.5,昆明,25.0389,102.7183,2025,3,19,spring
2025-03-20,37.5125,44.32083333333333,558.6666666666666,17.266666666666666,8.308333333333334,98.29166666666669,14.916666666666666,昆明,25.0389,102.7183,2025,3,20,spring
2025-03-21,45.25416666666666,49.30416666666667,520.375,16.970833333333335,6.566666666666666,102.04166666666669,9.041666666666666,昆明,25.0389,102.7183,2025,3,21,spring
2025-03-22,35.44166666666667,36.6375,664.5416666666666,17.595833333333335,7.383333333333333,105.45833333333331,2.458333333333333,昆明,25.0389,102.7183,2025,3,22,spring
2025-03-23,42.16666666666666,44.0375,701.875,20.5875,8.591666666666667,110.375,4.0,昆明,25.0389,102.7183,2025,3,23,spring
2025-03-24,35.22083333333333,36.266666666666666,519.2916666666666,31.041666666666668,9.670833333333333,83.70833333333333,2.208333333333333,昆明,25.0389,102.7183,2025,3,24,spring
2025-03-25,21.97083333333333,25.5375,496.875,16.462500000000002,7.941666666666666,118.625,8.083333333333334,昆明,25.0389,102.7183,2025,3,25,spring
2025-03-26,16.6125,19.48333333333333,380.0833333333333,10.433333333333334,6.1000000000000005,137.54166666666666,6.5,昆明,25.0389,102.7183,2025,3,26,spring
2025-03-27,10.891666666666666,12.841666666666669,414.625,10.145833333333334,6.179166666666667,137.08333333333334,4.375,昆明,25.0389,102.7183,2025,3,27,spring
2025-03-28,40.7625,45.9875,632.3333333333334,17.470833333333335,9.145833333333334,139.08333333333334,12.708333333333334,昆明,25.0389,102.7183,2025,3,28,spring
2025-03-29,56.09166666666667,59.2125,490.4583333333333,14.25,7.654166666666666,132.5,7.041666666666667,昆明,25.0389,102.7183,2025,3,29,spring
2025-03-30,54.49166666666667,57.67083333333333,473.1666666666667,14.179166666666667,7.091666666666666,106.16666666666669,7.75,昆明,25.0389,102.7183,2025,3,30,spring
2025-03-31,41.5375,43.81666666666666,556.0416666666666,15.825,6.245833333333334,106.5,5.333333333333333,昆明,25.0389,102.7183,2025,3,31,spring
2025-04-01,25.933333333333334,27.204166666666666,476.9166666666667,12.333333333333334,8.441666666666666,97.33333333333331,2.6666666666666665,昆明,25.0389,102.7183,2025,4,1,spring
